slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,ORLANDO MAGIC,LOSS,2484,13,20,0,2,13,15,3,7,2,0,3,2,1,34.7
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1794,9,14,7,11,6,8,2,3,6,2,1,1,3,31.0
porzikr01,Kristaps Porzingis,NEW YORK KNICKS,HOME,DENVER NUGGETS,WIN,2054,14,26,4,7,6,6,2,5,2,0,3,5,5,24.8
goberru01,Rudy Gobert,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,1994,4,6,0,0,9,12,3,9,6,2,6,3,2,24.6
jokicni01,Nikola Jokic,DENVER NUGGETS,AWAY,NEW YORK KNICKS,LOSS,1810,9,15,6,10,4,6,3,5,2,1,1,2,1,24.6
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,TORONTO RAPTORS,LOSS,2436,12,23,3,8,9,10,1,1,2,2,1,6,0,23.4
irvinky01,Kyrie Irving,BOSTON CELTICS,HOME,SAN ANTONIO SPURS,WIN,1820,10,16,3,7,1,1,0,2,6,3,1,1,3,23.1
teaguje01,Jeff Teague,MINNESOTA TIMBERWOLVES,AWAY,MIAMI HEAT,WIN,2245,7,18,3,5,6,6,0,5,11,6,0,4,5,22.4
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,MIAMI HEAT,WIN,2329,7,11,3,4,3,4,3,9,1,1,3,0,4,21.7
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,AWAY,HOUSTON ROCKETS,WIN,1496,9,12,0,1,4,6,2,7,5,2,1,3,5,21.1
walkeke02,Kemba Walker,CHARLOTTE HORNETS,AWAY,MEMPHIS GRIZZLIES,WIN,1768,7,15,1,5,12,13,0,2,6,1,0,2,4,21.1
noguelu01,Lucas Nogueira,TORONTO RAPTORS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1821,7,8,1,1,2,4,2,7,2,2,5,2,3,20.6
waitedi01,Dion Waiters,MIAMI HEAT,HOME,MINNESOTA TIMBERWOLVES,LOSS,2327,14,28,1,8,4,5,1,4,4,3,0,5,2,20.5
hardeja01,James Harden,HOUSTON ROCKETS,HOME,PHILADELPHIA 76ERS,LOSS,2307,8,21,3,7,10,12,1,3,7,4,1,7,2,20.1
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES CLIPPERS,WIN,1863,5,8,1,2,5,8,2,7,6,2,1,2,2,18.8
rubiori01,Ricky Rubio,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,2014,8,15,4,8,0,0,0,2,6,4,0,3,1,18.1
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,AWAY,HOUSTON ROCKETS,WIN,2314,10,15,0,1,4,9,1,6,9,0,0,5,3,18.1
