slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
greenje02,Jeff Green,BOSTON CELTICS,AWAY,PHILADELPHIA 76ERS,WIN,2094,11,18,5,7,9,12,2,6,2,0,2,3,1,29.2
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,MIAMI HEAT,LOSS,2537,16,34,1,3,10,17,9,6,6,0,0,4,5,29.1
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,2408,13,20,0,0,5,7,2,9,5,2,3,3,6,27.7
jamesle01,LeBron James,MIAMI HEAT,AWAY,LOS ANGELES CLIPPERS,WIN,2447,11,20,3,7,6,8,1,7,12,3,1,7,2,27.7
howardw01,Dwight Howard,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,2339,11,17,0,0,12,18,0,14,0,3,2,5,4,26.1
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,ATLANTA HAWKS,WIN,2130,9,14,0,0,9,10,3,7,2,1,1,1,3,25.5
carrode01,DeMarre Carroll,ATLANTA HAWKS,AWAY,NEW ORLEANS PELICANS,LOSS,2475,9,12,4,6,0,0,2,5,4,3,0,1,4,23.3
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,2068,10,14,3,4,3,4,0,6,3,2,0,2,1,23.3
sandela01,Larry Sanders,MILWAUKEE BUCKS,AWAY,DENVER NUGGETS,LOSS,2020,12,19,0,0,1,5,8,7,2,1,1,2,1,23.3
parsoch01,Chandler Parsons,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,2462,8,12,3,3,0,0,1,6,6,2,0,0,1,22.1
dragigo01,Goran Dragic,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,LOSS,2152,6,13,2,6,9,9,1,5,8,3,0,4,4,21.5
