position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Walker, Kemba^",66.3,"$9,300",CHARLOTTE HORNETS,v sas, 125-116,41:59,   38pt 9rb 11as 1bl 2to 2trey 14-31fg 8-11ft
SG,"Doncic, Luka^",56.4,"$9,500",DALLAS MAVERICKS,v sac, 121-125,36:09,   28pt 12rb 12as 4to 9-20fg 10-11ft
PG,"Young, Trae^",54.2,"$8,200",ATLANTA HAWKS,@ nor, 130-120,31:10,   33pt 1rb 12as 1st 1to 5trey 12-24fg 4-5ft
SG,"Harden, James^",47.5,"$12,000",HOUSTON ROCKETS,@ mil, 94-108,37:55,   23pt 10rb 7as 2bl 4to 1trey 9-26fg 4-5ft
SG,"Wade, Dwyane",46.9,"$5,100",MIAMI HEAT,v orl, 99-104,29:21,   22pt 7rb 7as 3st 3to 2trey 7-17fg 6-7ft
SG,"DeRozan, DeMar^",45.6,"$8,700",SAN ANTONIO SPURS,@ cha, 116-125,40:11,   30pt 8rb 4as 12-24fg 6-8ft
SG,"Smart, Marcus^",45.2,"$5,100",BOSTON CELTICS,@ cle, 116-106,33:07,   21pt 6rb 4as 3st 1bl 1to 2trey 8-14fg 3-3ft
PG,"Murray, Jamal^",44.1,"$7,000",DENVER NUGGETS,v det, 95-92,38:19,   33pt 3rb 5as 1st 3to 3trey 12-19fg 6-7ft
PG,"Bledsoe, Eric^",43.1,"$7,500",MILWAUKEE BUCKS,v hou, 108-94,29:29,   23pt 3rb 7as 1st 2bl 3to 4trey 9-19fg 1-2ft
SG,"Beal, Bradley^",42,"$10,000",WASHINGTON WIZARDS,@ lal, 106-124,36:43,   32pt 5rb 2as 1bl 2to 2trey 10-19fg 10-13ft
SG,"Caldwell-Pope, Kentavious^",41.5,"$5,400",LOS ANGELES LAKERS,v was, 124-106,35:35,   29pt 5rb 1as 2st 1to 6trey 10-17fg 3-3ft
PG,"Fox, De'Aaron^",40,"$8,800",SACRAMENTO KINGS,@ dal, 125-121,31:30,   23pt 5rb 8as 1to 6-16fg 11-12ft
SG,"Connaughton, Pat",38.4,"$4,800",MILWAUKEE BUCKS,v hou, 108-94,30:44,   14pt 7rb 4as 2st 2bl 2to 4trey 4-5fg 2-2ft
PG,"Payton, Elfrid^",34.7,"$8,000",NEW ORLEANS PELICANS,v atl, 120-130,24:46,   11pt 6rb 9as 2st 3to 1trey 5-11fg
PG,"Harrison, Shaquille^",34.5,"$4,800",CHICAGO BULLS,@ tor, 103-112,33:24,   15pt 5rb 5as 3st 3to 6-12fg 3-4ft
SG,"Wiggins, Andrew^",34.1,"$6,600",MINNESOTA TIMBERWOLVES,v lac, 111-122,35:08,   22pt 3rb 3as 2st 2to 2trey 9-21fg 2-5ft
PG,"Paul, Chris^",33.8,"$8,300",HOUSTON ROCKETS,@ mil, 94-108,32:08,   19pt 9rb 4as 2to 4trey 7-18fg 1-1ft
SG,"Waiters, Dion^",33.2,"$4,200",MIAMI HEAT,v orl, 99-104,28:55,   26pt 1rb 2as 1st 5trey 10-18fg 1-1ft
SG,"Hield, Buddy^",32.5,"$7,500",SACRAMENTO KINGS,@ dal, 125-121,34:31,   17pt 5rb 3as 1st 1bl 1to 3trey 4-13fg 6-6ft
PG,"Satoransky, Tomas^",31.5,"$6,900",WASHINGTON WIZARDS,@ lal, 106-124,37:08,   8pt 5rb 11as 1st 2to 4-10fg
SG,"Williams, Louis",31.3,"$7,400",LOS ANGELES CLIPPERS,@ min, 122-111,29:32,   20pt 4rb 7as 4to 1trey 8-15fg 3-3ft
PG,"Jackson, Reggie^",31.3,"$4,500",DETROIT PISTONS,@ den, 92-95,30:36,   17pt 4rb 5as 1st 1to 2trey 7-17fg 1-2ft
SG,"Brown, Sterling^",30.7,"$3,500",MILWAUKEE BUCKS,v hou, 108-94,26:14,   8pt 11rb 3as 1st 1bl 1to 4-8fg
SG,"Selden, Wayne^",30.4,"$3,600",CHICAGO BULLS,@ tor, 103-112,40:04,   20pt 2rb 2as 3st 4to 2trey 8-15fg 2-2ft
PG,"Augustin, D.J.^",30.3,"$6,200",ORLANDO MAGIC,@ mia, 104-99,30:18,   17pt 4rb 7as 2to 2trey 3-11fg 9-10ft
SG,"Okogie, Josh^",30.3,"$5,100",MINNESOTA TIMBERWOLVES,v lac, 111-122,34:24,   9pt 4rb 3as 3st 1bl 3-7fg 3-4ft
PG,"Sexton, Collin^",29.9,"$6,000",CLEVELAND CAVALIERS,v bos, 106-116,38:39,   24pt 2rb 3as 1to 3trey 9-19fg 3-3ft
PG,"White, Derrick^",29.5,"$5,700",SAN ANTONIO SPURS,@ cha, 116-125,29:26,   4pt 5rb 7as 2st 2bl 3to 0-10fg 4-4ft
PG,"Arcidiacono, Ryan^",29.2,"$3,600",CHICAGO BULLS,@ tor, 103-112,29:48,   13pt 6rb 2as 2st 1trey 5-11fg 2-2ft
PG,"Rondo, Rajon^",28.6,"$6,600",LOS ANGELES LAKERS,v was, 124-106,33:11,   7pt 3rb 10as 2st 3to 1trey 3-7fg
SG,"Temple, Garrett^",28.3,"$3,500",LOS ANGELES CLIPPERS,@ min, 122-111,32:22,   15pt 4rb 3as 2st 2to 5trey 5-9fg
SG,"Bogdanovic, Bogdan",28.1,"$4,500",SACRAMENTO KINGS,@ dal, 125-121,29:21,   14pt 3rb 5as 1st 3trey 5-10fg 1-1ft
SG,"Clarkson, Jordan",27.9,"$5,600",CLEVELAND CAVALIERS,v bos, 106-116,29:54,   18pt 2rb 5as 1st 3to 7-11fg 4-6ft
SG,"Belinelli, Marco",27.5,"$3,500",SAN ANTONIO SPURS,@ cha, 116-125,32:49,   17pt 10rb 1as 3to 5trey 6-16fg
