position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Walker, Kemba^",60,"$8,100",CHARLOTTE HORNETS,v tor, 111-113,34:53,   40pt 10rb 6as 1to 7trey 12-19fg 9-11ft
PG,"Westbrook, Russell^",57.3,"$11,500",OKLAHOMA CITY THUNDER,v lac, 108-110,35:16,   29pt 14rb 9as 1st 4to 3trey 9-25fg 8-9ft
SG,"McCollum, C.J.^",48.7,"$7,100",PORTLAND TRAIL BLAZERS,v sac, 122-120,39:28,   31pt 1rb 5as 4st 1bl 1to 2trey 13-24fg 3-4ft
SG,"DeRozan, DeMar^",45.1,"$9,000",TORONTO RAPTORS,@ cha, 113-111,35:34,   34pt 3rb 3as 2st 1to 14-26fg 6-7ft
PG,"Lowry, Kyle^",43.6,"$7,800",TORONTO RAPTORS,@ cha, 113-111,35:34,   19pt 8rb 6as 2st 1bl 2trey 7-16fg 3-3ft
PG,"Lillard, Damian^",42.7,"$9,300",PORTLAND TRAIL BLAZERS,v sac, 122-120,42:25,   36pt 1rb 7as 5to 5trey 12-19fg 7-9ft
PG,"Paul, Chris^",41.2,"$9,300",LOS ANGELES CLIPPERS,@ okc, 110-108,35:47,   17pt 6rb 10as 1st 2trey 5-14fg 5-5ft
SG,"Ellis, Monta",39.7,"$5,300",INDIANA PACERS,@ phi, 105-109,36:18,   19pt 6rb 5as 4st 2to 8-19fg 3-3ft
PG,"Smart, Marcus^",39.2,"$4,900",BOSTON CELTICS,v nyk, 115-87,33:39,   12pt 6rb 10as 3st 1to 2trey 5-13fg
PG,"Thomas, Isaiah^",38.6,"$8,200",BOSTON CELTICS,v nyk, 115-87,27:48,   29pt 3rb 4as 1st 2to 3trey 9-17fg 8-8ft
PG,"Irving, Kyrie^",38.4,"$7,400",CLEVELAND CAVALIERS,@ was, 105-94,36:26,   29pt 2rb 6as 2to 4trey 11-23fg 3-4ft
SG,"Bradley, Avery^",36,"$6,900",BOSTON CELTICS,v nyk, 115-87,31:35,   15pt 10rb 2as 4st 2to 1trey 5-17fg 4-4ft
SG,"Batum, Nicolas^",35,"$6,200",CHARLOTTE HORNETS,v tor, 111-113,39:05,   18pt 10rb 6as 1bl 6to 3trey 7-15fg 1-2ft
PG,"Wall, John^",34.9,"$9,000",WASHINGTON WIZARDS,v cle, 94-105,35:04,   28pt 2rb 3as 2st 1bl 6to 1trey 12-24fg 3-5ft
SG,"Fournier, Evan^",34.8,"$5,500",ORLANDO MAGIC,v uta, 74-87,38:21,   21pt 4rb 4as 3st 3to 2trey 7-16fg 5-6ft
SG,"Crabbe, Allen",32.4,"$3,600",PORTLAND TRAIL BLAZERS,v sac, 122-120,37:26,   16pt 7rb 4as 1st 2trey 6-10fg 2-3ft
PG,"Collison, Darren",29,"$6,300",SACRAMENTO KINGS,@ por, 120-122,37:49,   20pt 5rb 4as 3to 9-16fg 2-2ft
SG,"Caldwell-Pope, Kentavious^",24.1,"$4,700",DETROIT PISTONS,@ sas, 86-96,39:30,   10pt 3rb 7as 2trey 3-9fg 2-3ft
SG,"Smith, J.R.^",23.8,"$4,200",CLEVELAND CAVALIERS,@ was, 105-94,34:37,   17pt 4rb 1st 5trey 5-11fg 2-2ft
SG,"Crawford, Jamal",23.6,"$4,000",LOS ANGELES CLIPPERS,@ okc, 110-108,21:10,   19pt 3rb 2as 2to 3trey 7-11fg 2-4ft
PG,"Teague, Jeff^",22.2,"$6,300",INDIANA PACERS,@ phi, 105-109,34:39,   13pt 1rb 4as 3st 4to 1trey 5-10fg 2-2ft
SG,"Redick, J.J.^",22.1,"$3,900",LOS ANGELES CLIPPERS,@ okc, 110-108,27:38,   16pt 3rb 1as 1st 1to 4trey 6-12fg
PG,"Smith, Ishmael^",21.8,"$5,400",DETROIT PISTONS,@ sas, 86-96,29:52,   12pt 4rb 4as 1to 6-10fg 0-2ft
PG,"Rozier, Terry",21.5,"$3,500",BOSTON CELTICS,v nyk, 115-87,26:49,   10pt 5rb 1as 2st 1trey 1-8fg 7-8ft
SG,"Holiday, Justin",21,"$3,500",NEW YORK KNICKS,@ bos, 87-115,26:23,   10pt 5rb 1st 2bl 1to 2trey 4-11fg
SG,"Hood, Rodney^",20.8,"$5,400",UTAH JAZZ,@ orl, 87-74,33:11,   13pt 4rb 2as 1bl 2to 1trey 5-15fg 2-2ft
PG,"Augustin, D.J.",20.5,"$3,500",ORLANDO MAGIC,v uta, 74-87,24:23,   19pt 3as 3to 3trey 6-10fg 4-5ft
SG,"Henderson, Gerald^",20.3,"$4,000",PHILADELPHIA 76ERS,v ind, 109-105,29:26,   12pt 4rb 1as 1st 1bl 2to 5-12fg 2-2ft
PG,"Mack, Shelvin",20.2,"$3,900",UTAH JAZZ,@ orl, 87-74,25:32,   9pt 6rb 2as 2st 3to 1trey 3-9fg 2-2ft
PG,"Joseph, Cory",19.8,"$3,500",TORONTO RAPTORS,@ cha, 113-111,25:13,   12pt 4rb 2as 1bl 2to 2trey 4-8fg 2-2ft
PG,"Mills, Patty",19.4,"$4,500",SAN ANTONIO SPURS,v det, 96-86,26:12,   10pt 2rb 4as 1st 1to 1trey 3-7fg 3-3ft
PG,"Rodriguez, Sergio^",18.9,"$5,200",PHILADELPHIA 76ERS,v ind, 109-105,33:56,   7pt 2rb 9as 4to 1trey 3-7fg
SG,"Oladipo, Victor^",18.9,"$5,500",OKLAHOMA CITY THUNDER,v lac, 108-110,38:17,   18pt 2rb 1as 3to 4trey 6-18fg 2-3ft
PG,"Rose, Derrick^",17.8,"$6,200",NEW YORK KNICKS,@ bos, 87-115,27:06,   11pt 4rb 6as 7to 1trey 3-10fg 4-4ft
SG,"Afflalo, Arron^",17.4,"$3,700",SACRAMENTO KINGS,@ por, 120-122,31:39,   15pt 2rb 5-9fg 5-6ft
SG,"Shumpert, Iman",16.8,"$3,900",CLEVELAND CAVALIERS,@ was, 105-94,26:55,   6pt 4rb 4st 2to 2-4fg 2-2ft
SG,"Stauskas, Nik",16.5,"$3,500",PHILADELPHIA 76ERS,v ind, 109-105,23:34,   14pt 1as 1bl 1to 2trey 5-7fg 2-4ft
PG,"Burke, Trey",15.9,"$3,600",WASHINGTON WIZARDS,v cle, 94-105,22:06,   9pt 2rb 3as 4-7fg 1-1ft
PG,"Parker, Tony^",15.4,"$4,300",SAN ANTONIO SPURS,v det, 96-86,21:08,   7pt 2rb 4as 3-11fg 1-2ft
SG,"Satoransky, Tomas",14.4,"$3,500",WASHINGTON WIZARDS,v cle, 94-105,20:08,   8pt 2rb 2as 1st 1to 3-7fg 2-2ft
PG,"Christon, Semaj",14,"$3,500",OKLAHOMA CITY THUNDER,v lac, 108-110,19:44,   9pt 4as 1to 1trey 3-8fg 2-2ft
PG,"Udrih, Beno",13.4,"$3,500",DETROIT PISTONS,@ sas, 86-96,18:08,   12pt 2rb 1to 1trey 4-7fg 3-3ft
PG,"McConnell, T.J.",13.3,"$3,900",PHILADELPHIA 76ERS,v ind, 109-105,19:01,   6pt 4rb 3as 2to 1trey 1-2fg 3-4ft
PG,"Jennings, Brandon",13.2,"$4,200",NEW YORK KNICKS,@ bos, 87-115,27:04,   6pt 6rb 2as 3to 1trey 1-7fg 3-4ft
SG,"Ginobili, Manu",12.7,"$3,500",SAN ANTONIO SPURS,v det, 96-86,16:01,   10pt 1rb 1as 1st 2to 2trey 4-4fg 0-1ft
PG,"Lawson, Ty^",11.2,"$4,000",SACRAMENTO KINGS,@ por, 120-122,15:11,   0pt 1rb 4as 2st 0-4fg
PG,"Rivers, Austin",10.2,"$3,900",LOS ANGELES CLIPPERS,@ okc, 110-108,17:57,   7pt 1rb 1st 2-5fg 3-7ft
PG,"Temple, Garrett",9.8,"$3,700",SACRAMENTO KINGS,@ por, 120-122,18:45,   0pt 4rb 2as 1st
SG,"Thompson, Hollis",9.8,"$3,900",PHILADELPHIA 76ERS,v ind, 109-105,12:49,   5pt 4rb 2-3fg 1-1ft
PG,"Exum, Dante^",8.8,"$3,500",UTAH JAZZ,@ orl, 87-74,22:28,   4pt 4rb 2as 3to 2-8fg
PG,"Payton, Elfrid^",8.6,"$5,700",ORLANDO MAGIC,v uta, 74-87,23:37,   2pt 3rb 1st 1bl 1to 1-5fg
SG,"Powell, Norman",7.1,"$3,500",TORONTO RAPTORS,@ cha, 113-111,9:43,   2pt 3rb 1as 0-1fg 2-2ft
PG,"Sessions, Ramon",6.2,"$3,500",CHARLOTTE HORNETS,v tor, 111-113,15:33,   3pt 1rb 2as 1to 1trey 1-4fg
PG,"Baker, Ron",6,"$3,500",NEW YORK KNICKS,@ bos, 87-115,7:50,   2pt 1st 1bl 1-3fg
SG,"Thornton, Marcus^",5.7,"$3,800",WASHINGTON WIZARDS,v cle, 94-105,20:43,   2pt 1rb 1as 1st 1to 0-5fg 2-2ft
PG,"Watson, C.J.",5.5,"$3,500",ORLANDO MAGIC,v uta, 74-87,9:39,   0pt 1as 2st 0-2fg
SG,"Lee, Courtney^",4.7,"$3,900",NEW YORK KNICKS,@ bos, 87-115,21:48,   1pt 1rb 1as 1bl 1to 0-4fg 1-1ft
PG,"Felder, Kay",4.4,"$3,800",CLEVELAND CAVALIERS,@ was, 105-94,7:32,   2pt 2rb 1-2fg
PG,"Brooks, Aaron",4,"$3,500",INDIANA PACERS,@ phi, 105-109,18:21,   2pt 1st 1-3fg
SG,"McClellan, Sheldon",3.2,"$3,500",WASHINGTON WIZARDS,v cle, 94-105,12:00,   2pt 1rb 1-5fg
SG,"Abrines, Alex",3.2,"$3,500",OKLAHOMA CITY THUNDER,v lac, 108-110,12:56,   3pt 1rb 1to 1-2fg 1-2ft
PG,"Felton, Raymond",2,"$3,500",LOS ANGELES CLIPPERS,@ okc, 110-108,11:24,   0pt 1st 0-1fg
SG,"McLemore, Ben",2,"$3,500",SACRAMENTO KINGS,@ por, 120-122,17:50,   2pt 0-2fg 2-2ft
SG,"Jones, James",1.2,"$3,500",CLEVELAND CAVALIERS,@ was, 105-94,00:50,   0pt 1rb 0-1fg
SG,"Vujacic, Sasha",1.2,"$3,500",NEW YORK KNICKS,@ bos, 87-115,8:39,   0pt 1rb 0-3fg
SG,"Green, Gerald",0.7,"$3,500",BOSTON CELTICS,v nyk, 115-87,3:20,   0pt 1rb 1as 2to 0-1fg
SG,"Murray, Dejounte",0,"$3,500",SAN ANTONIO SPURS,v det, 96-86,00:40,   0pt
SG,"Forbes, Bryn",0,"$3,500",SAN ANTONIO SPURS,v det, 96-86,00:40,   0pt
SG,"McRae, Jordan",0,"$3,500",CLEVELAND CAVALIERS,@ was, 105-94,00:50,   0pt
SG,"Hilliard, Darrun",0,"$3,500",DETROIT PISTONS,@ sas, 86-96,DNP,   
SG,"Harrison, Aaron",0,"$3,500",CHARLOTTE HORNETS,v tor, 111-113,DNP,   
SG,"Wilcox, C.J.",0,"$3,500",ORLANDO MAGIC,v uta, 74-87,DNP,   
SG,"Bullock, Reggie",0,"$3,500",DETROIT PISTONS,@ sas, 86-96,DNP,   
PG,"Roberts, Brian",0,"$3,500",CHARLOTTE HORNETS,v tor, 111-113,DNP,   
PG,"Neto, Raul",0,"$3,500",UTAH JAZZ,@ orl, 87-74,DNP,   
PG,"Quarterman, Tim",0,"$3,500",PORTLAND TRAIL BLAZERS,v sac, 122-120,DNP,   
PG,"Hill, George",0,"$6,300",UTAH JAZZ,@ orl, 87-74,DNP,   
SG,"Luwawu, Timothe",0,"$3,500",PHILADELPHIA 76ERS,v ind, 109-105,DNP,   
PG,"Napier, Shabazz",0,"$3,600",PORTLAND TRAIL BLAZERS,v sac, 122-120,DNP,   
SG,"Morrow, Anthony",0,"$3,500",OKLAHOMA CITY THUNDER,v lac, 108-110,DNP,   
PG,"VanVleet, Fred",0,"$3,500",TORONTO RAPTORS,@ cha, 113-111,DNP,   
SG,"Connaughton, Pat",0,"$3,500",PORTLAND TRAIL BLAZERS,v sac, 122-120,DNP,   
SG,"Anderson, Alan",0,"$3,500",LOS ANGELES CLIPPERS,@ okc, 110-108,DNP,   
SG,"Young, Joseph",0,"$3,500",INDIANA PACERS,@ phi, 105-109,DNP,   
SG,"Hezonja, Mario",0,"$3,500",ORLANDO MAGIC,v uta, 74-87,DNP,   
SG,"Burks, Alec",0,"$4,500",UTAH JAZZ,@ orl, 87-74,NA,   
SG,"Richardson, Malachi",0,"$3,500",SACRAMENTO KINGS,@ por, 120-122,NA,   
PG,"Laprovittola, Nicolas",0,"$3,500",SAN ANTONIO SPURS,v det, 96-86,NA,   
SG,"Liggins, DeAndre",0,"$3,500",CLEVELAND CAVALIERS,@ was, 105-94,NA,   
SG,"Stuckey, Rodney",0,"$3,500",INDIANA PACERS,@ phi, 105-109,NA,   
SG,"Lamb, Jeremy",0,"$3,900",CHARLOTTE HORNETS,v tor, 111-113,NA,   
PG,"Jackson, Demetrius",0,"$3,500",BOSTON CELTICS,v nyk, 115-87,NA,   
SG,"Green, Danny",0,"$4,500",SAN ANTONIO SPURS,v det, 96-86,NA,   
SG,"Beal, Bradley",0,"$5,300",WASHINGTON WIZARDS,v cle, 94-105,NA,   
SG,"Gbinije, Michael",0,"$3,500",DETROIT PISTONS,@ sas, 86-96,NA,   
SF,"Gay, Rudy^",50.3,"$7,600",SACRAMENTO KINGS,@ por, 120-122,42:52,   29pt 14rb 3as 2st 1bl 6to 2trey 9-18fg 9-10ft
SF,"James, LeBron^",48.5,"$9,900",CLEVELAND CAVALIERS,@ was, 105-94,38:06,   27pt 10rb 5as 2st 2bl 6to 3trey 9-18fg 6-9ft
SF,"George, Paul^",45.8,"$8,500",INDIANA PACERS,@ phi, 105-109,40:29,   26pt 9rb 4as 2st 1to 1trey 9-20fg 7-7ft
SF,"Hayward, Gordon^",45,"$7,400",UTAH JAZZ,@ orl, 87-74,39:25,   20pt 10rb 8as 1st 1to 2trey 6-17fg 6-6ft
PF,"Griffin, Blake^",37.7,"$8,700",LOS ANGELES CLIPPERS,@ okc, 110-108,36:13,   25pt 6rb 3as 2st 3to 10-20fg 5-7ft
PF,"Favors, Derrick^",37.3,"$5,900",UTAH JAZZ,@ orl, 87-74,36:28,   18pt 9rb 1as 3st 2bl 3to 1trey 7-14fg 3-4ft
PF,"Love, Kevin^",33.7,"$7,500",CLEVELAND CAVALIERS,@ was, 105-94,33:36,   14pt 16rb 1as 1st 3to 4-12fg 6-9ft
PF,"Ilyasova, Ersan",32.2,"$3,600",PHILADELPHIA 76ERS,v ind, 109-105,24:12,   14pt 11rb 2as 1bl 3trey 4-6fg 3-3ft
PF,"Morris, Markieff^",30.5,"$5,400",WASHINGTON WIZARDS,v cle, 94-105,33:10,   20pt 5rb 1as 1st 1bl 1to 1trey 6-14fg 7-7ft
SF,"Leonard, Kawhi^",29.3,"$8,900",SAN ANTONIO SPURS,v det, 96-86,37:12,   17pt 4rb 1as 4st 2to 4trey 5-18fg 3-3ft
