position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",65.5,"$11,000",OKLAHOMA CITY THUNDER,@ bkn, 114-112,39:41,   21pt 15rb 17as 1st 2to 2trey 9-23fg 1-2ft
PG,"Curry, Stephen^",64.3,"$9,700",GOLDEN STATE WARRIORS,@ cle, 129-105,33:47,   42pt 9rb 7as 1st 2to 9trey 11-20fg 11-12ft
SG,"Beal, Bradley^",56.7,"$8,500",WASHINGTON WIZARDS,@ atl, 131-117,41:42,   36pt 6rb 9as 1st 3to 2trey 12-22fg 10-13ft
SG,"Butler, Jimmy^",55.5,"$7,900",PHILADELPHIA 76ERS,@ tor, 102-113,38:19,   38pt 10rb 1as 1st 1bl 2to 4trey 15-27fg 4-4ft
PG,"Murray, Jamal^",49.8,"$7,000",DENVER NUGGETS,@ orl, 124-118,46:08,   31pt 4rb 8as 1st 1to 2trey 10-25fg 9-11ft
SG,"DeRozan, DeMar^",48.9,"$8,400",SAN ANTONIO SPURS,@ lal, 113-121,41:19,   32pt 7rb 3as 2st 2to 12-27fg 8-8ft
PG,"Bledsoe, Eric^",47.6,"$7,200",MILWAUKEE BUCKS,v det, 115-92,26:08,   27pt 3rb 4as 4st 1to 2trey 10-17fg 5-5ft
SG,"Bazemore, Kent^",46.4,"$5,300",ATLANTA HAWKS,v was, 117-131,34:59,   22pt 2rb 6as 4st 1bl 2to 2trey 8-18fg 4-4ft
PG,"Conley, Mike^",45.4,"$9,100",MEMPHIS GRIZZLIES,v lac, 96-86,34:19,   22pt 7rb 4as 2st 2bl 3to 2trey 9-16fg 2-4ft
SG,"Holiday, Jrue^",44.2,"$9,600",NEW ORLEANS PELICANS,v dal, 132-106,34:27,   17pt 1rb 8as 4st 1bl 1to 1trey 6-11fg 4-5ft
SG,"Fournier, Evan^",42.6,"$5,200",ORLANDO MAGIC,v den, 118-124,38:27,   26pt 8rb 4as 1bl 2to 6trey 8-15fg 4-4ft
SG,"Wiggins, Andrew^",39.7,"$6,000",MINNESOTA TIMBERWOLVES,v cha, 121-104,34:13,   26pt 6rb 5as 1bl 4to 3trey 11-19fg 1-3ft
PG,"Teague, Jeff^",38.4,"$6,900",MINNESOTA TIMBERWOLVES,v cha, 121-104,34:23,   3pt 2rb 18as 1st 2bl 3to 1-6fg 1-1ft
PG,"Satoransky, Tomas^",38.3,"$3,800",WASHINGTON WIZARDS,@ atl, 131-117,38:27,   14pt 4rb 7as 2st 1bl 2trey 5-7fg 2-2ft
PG,"Ball, Lonzo^",37.3,"$6,600",LOS ANGELES LAKERS,v sas, 121-113,39:38,   14pt 4rb 9as 2st 1to 3trey 5-12fg 1-2ft
SG,"Lamb, Jeremy^",37.2,"$6,500",CHARLOTTE HORNETS,@ min, 104-121,30:13,   18pt 11rb 2as 1st 2trey 6-18fg 4-5ft
PG,"Gilgeous-Alexander, Shai^",33.8,"$5,300",LOS ANGELES CLIPPERS,@ mem, 86-96,28:40,   12pt 4rb 4as 3st 1bl 1to 1trey 4-9fg 3-4ft
PG,"Jackson, Reggie^",32.9,"$5,200",DETROIT PISTONS,@ mil, 92-115,24:18,   15pt 7rb 5as 1st 1to 1trey 6-15fg 2-3ft
PG,"Simmons, Ben^",32.5,"$8,900",PHILADELPHIA 76ERS,@ tor, 102-113,34:27,   8pt 10rb 11as 1st 7to 4-6fg
SG,"Redick, J.J.^",32.2,"$5,300",PHILADELPHIA 76ERS,@ tor, 102-113,34:32,   25pt 1rb 4as 1bl 3to 5trey 9-16fg 2-2ft
PG,"Brunson, Jalen",29.9,"$3,500",DALLAS MAVERICKS,@ nor, 106-132,25:03,   11pt 2rb 7as 2st 1trey 5-9fg 0-2ft
SG,"Crabbe, Allen^",29.8,"$4,300",BROOKLYN NETS,v okc, 112-114,37:25,   22pt 4rb 2as 1st 3to 7trey 7-15fg 1-3ft
PG,"Dinwiddie, Spencer",28,"$6,000",BROOKLYN NETS,v okc, 112-114,29:53,   17pt 2as 1st 2bl 1to 1trey 6-11fg 4-8ft
SG,"Matthews, Wes^",27.9,"$5,100",DALLAS MAVERICKS,@ nor, 106-132,24:37,   15pt 2rb 3as 2st 2trey 5-9fg 3-5ft
PG,"Walker, Kemba^",26.9,"$9,000",CHARLOTTE HORNETS,@ min, 104-121,30:20,   15pt 2rb 5as 1st 1to 1trey 6-16fg 2-3ft
PG,"Sexton, Collin^",26.9,"$4,800",CLEVELAND CAVALIERS,v gsw, 105-129,35:16,   21pt 2rb 3as 1to 3trey 7-14fg 4-5ft
PG,"Frazier, Tim^",26.7,"$5,400",NEW ORLEANS PELICANS,v dal, 132-106,23:21,   8pt 6rb 7as 1st 2to 1trey 3-5fg 1-2ft
SG,"Snell, Tony^",25.9,"$3,500",MILWAUKEE BUCKS,v det, 115-92,24:51,   11pt 7rb 1as 2st 1to 2-5fg 7-7ft
SG,"Rivers, Austin^",25.9,"$3,500",WASHINGTON WIZARDS,@ atl, 131-117,34:18,   9pt 7rb 7as 2to 1trey 3-12fg 2-2ft
PG,"Lowry, Kyle^",25.8,"$8,000",TORONTO RAPTORS,v phi, 113-102,32:44,   7pt 4rb 4as 3st 1bl 4to 1trey 2-8fg 2-2ft
SG,"Thompson, Klay^",25.8,"$7,200",GOLDEN STATE WARRIORS,@ cle, 129-105,31:49,   16pt 4rb 2as 1bl 1to 2trey 5-15fg 4-5ft
SG,"Ross, Terrence",25.7,"$5,500",ORLANDO MAGIC,v den, 118-124,32:07,   17pt 1rb 3as 1st 3trey 6-12fg 2-2ft
SG,"Clarkson, Jordan",25.7,"$5,800",CLEVELAND CAVALIERS,v gsw, 105-129,30:02,   17pt 1rb 3as 1st 2trey 7-17fg 1-1ft
PG,"Barea, Jose",24.4,"$5,900",DALLAS MAVERICKS,@ nor, 106-132,18:17,   14pt 2rb 4as 2st 4to 2trey 6-10fg
SG,"Russell, D'Angelo^",24.2,"$8,100",BROOKLYN NETS,v okc, 112-114,29:51,   17pt 1rb 4as 2st 6to 3trey 6-13fg 2-2ft
PG,"Young, Trae^",23.9,"$7,000",ATLANTA HAWKS,v was, 117-131,33:07,   14pt 2rb 5as 2st 6to 1trey 4-13fg 5-9ft
SG,"Caldwell-Pope, Kentavious",23.4,"$3,600",LOS ANGELES LAKERS,v sas, 121-113,28:18,   12pt 7rb 1st 2trey 3-7fg 4-4ft
SG,"Brogdon, Malcolm^",22.2,"$6,400",MILWAUKEE BUCKS,v det, 115-92,21:13,   14pt 6rb 2as 2to 2trey 5-10fg 2-2ft
PG,"McConnell, T.J.",21.4,"$3,800",PHILADELPHIA 76ERS,@ tor, 102-113,22:53,   6pt 2rb 2as 5st 5to 3-4fg
PG,"Rose, Derrick",20.7,"$5,700",MINNESOTA TIMBERWOLVES,v cha, 121-104,25:31,   16pt 1rb 3as 1to 8-15fg 0-2ft
SG,"Doncic, Luka^",19.8,"$7,200",DALLAS MAVERICKS,@ nor, 106-132,22:00,   8pt 4rb 6as 2to 1trey 2-8fg 3-4ft
SG,"Huerter, Kevin^",19.6,"$4,600",ATLANTA HAWKS,v was, 117-131,27:13,   8pt 3rb 4as 1bl 1to 2trey 2-6fg 2-2ft
SG,"Morris, Monte",17.9,"$4,400",DENVER NUGGETS,@ orl, 124-118,20:18,   13pt 2rb 3as 2to 1trey 6-7fg 0-1ft
PG,"Cook, Quinn",17.8,"$3,500",GOLDEN STATE WARRIORS,@ cle, 129-105,15:49,   10pt 4rb 1st 2trey 4-7fg
SG,"Brown, Sterling",17.6,"$3,500",MILWAUKEE BUCKS,v det, 115-92,19:00,   11pt 3rb 1st 3trey 4-6fg
