position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",67.4,"$12,300",HOUSTON ROCKETS,@ mia, 103-109,39:20,   40pt 12rb 10as 2st 6to 4trey 12-30fg 12-13ft
SG,"DeRozan, DeMar^",57.2,"$9,400",TORONTO RAPTORS,@ bkn, 119-109,36:59,   36pt 11rb 6as 1st 3to 13-28fg 10-10ft
PG,"Rubio, Ricky^",45.4,"$6,000",MINNESOTA TIMBERWOLVES,@ sas, 114-122,39:12,   21pt 2rb 14as 2st 3to 4-9fg 13-14ft
PG,"Joseph, Cory^",42.8,"$3,900",TORONTO RAPTORS,@ bkn, 119-109,37:04,   33pt 4rb 4as 1to 1trey 15-22fg 2-2ft
SG,"Barton, Will^",41.8,"$4,800",DENVER NUGGETS,@ lal, 127-121,35:08,   26pt 4rb 8as 1to 5trey 9-16fg 3-5ft
SG,"Williams, Louis",41.3,"$4,600",LOS ANGELES LAKERS,v den, 121-127,31:02,   24pt 4rb 7as 1bl 2trey 8-17fg 6-6ft
PG,"Dragic, Goran^",38.6,"$6,700",MIAMI HEAT,v hou, 109-103,37:28,   21pt 8rb 8as 1st 6to 1trey 8-15fg 4-5ft
SG,"Young, Nick^",30.9,"$3,700",LOS ANGELES LAKERS,v den, 121-127,30:42,   22pt 2rb 1as 3st 1to 4trey 8-16fg 2-2ft
PG,"Williams, Deron^",29.7,"$6,400",DALLAS MAVERICKS,@ chi, 99-98,30:06,   11pt 6rb 9as 1st 4to 1trey 5-11fg
PG,"Johnson, Tyler",28.9,"$6,400",MIAMI HEAT,v hou, 109-103,34:13,   16pt 2rb 3as 3st 1trey 6-17fg 3-5ft
PG,"Beverley, Patrick^",27.9,"$5,300",HOUSTON ROCKETS,@ mia, 103-109,33:22,   12pt 7rb 3as 2st 1to 5-9fg 2-2ft
SG,"Waiters, Dion^",27.5,"$5,200",MIAMI HEAT,v hou, 109-103,27:58,   17pt 5rb 3as 1st 2to 1trey 7-15fg 2-3ft
PG,"Clarkson, Jordan",26.5,"$4,200",LOS ANGELES LAKERS,v den, 121-127,35:51,   19pt 3as 2st 1to 2trey 7-16fg 3-3ft
SG,"Curry, Seth^",26.4,"$3,900",DALLAS MAVERICKS,@ chi, 99-98,30:06,   18pt 2rb 2as 2st 1to 3trey 7-10fg 1-2ft
PG,"Mudiay, Emmanuel^",26.4,"$4,500",DENVER NUGGETS,@ lal, 127-121,27:44,   14pt 2rb 6as 2st 3to 2trey 5-7fg 2-3ft
SG,"Ellington, Wayne",26.3,"$3,500",MIAMI HEAT,v hou, 109-103,28:20,   18pt 4rb 1as 1st 5trey 6-11fg 1-1ft
SG,"LaVine, Zach^",24.8,"$6,000",MINNESOTA TIMBERWOLVES,@ sas, 114-122,35:00,   18pt 4rb 2as 1to 2trey 8-14fg
SG,"Wade, Dwyane^",24,"$7,000",CHICAGO BULLS,v dal, 98-99,34:35,   17pt 5rb 2as 1bl 4to 8-21fg 1-3ft
PG,"VanVleet, Fred",21.8,"$3,500",TORONTO RAPTORS,@ bkn, 119-109,24:51,   10pt 4rb 2as 2st 2trey 4-6fg 0-2ft
PG,"Carter-Williams, Michael^",21.5,"$4,700",CHICAGO BULLS,v dal, 98-99,21:23,   10pt 5rb 1as 2st 1bl 2to 2trey 4-6fg
PG,"Barea, Jose",21.2,"$4,700",DALLAS MAVERICKS,@ chi, 99-98,17:54,   12pt 1rb 6as 1to 2trey 5-8fg
PG,"Parker, Tony^",20.5,"$4,700",SAN ANTONIO SPURS,v min, 122-114,28:35,   14pt 5as 1to 6-13fg 2-3ft
SG,"Green, Danny^",20.3,"$3,500",SAN ANTONIO SPURS,v min, 122-114,27:16,   5pt 4rb 1as 4st 1bl 1to 1trey 1-8fg 2-2ft
PG,"Mills, Patty",19.2,"$3,500",SAN ANTONIO SPURS,v min, 122-114,19:25,   11pt 1rb 4as 1st 1to 3trey 4-10fg
PG,"Harris, Devin",18.9,"$3,500",DALLAS MAVERICKS,@ chi, 99-98,17:54,   8pt 2rb 3as 1st 2bl 2to 1-7fg 6-6ft
SG,"Matthews, Wes^",17.8,"$5,500",DALLAS MAVERICKS,@ chi, 99-98,40:09,   11pt 4rb 2as 1to 3trey 4-10fg
SG,"Ginobili, Manu",15.4,"$3,600",SAN ANTONIO SPURS,v min, 122-114,19:33,   9pt 2rb 2as 1st 1to 2trey 3-5fg 1-1ft
PG,"Russell, D'Angelo^",12.9,"$6,000",LOS ANGELES LAKERS,v den, 121-127,17:01,   5pt 2rb 3as 1st 1to 1trey 2-9fg
PG,"Rondo, Rajon",12.1,"$4,100",CHICAGO BULLS,v dal, 98-99,22:34,   0pt 3rb 5as 1st 1to 0-4fg
SG,"Kilpatrick, Sean",11.7,"$4,000",BROOKLYN NETS,v tor, 109-119,26:26,   7pt 1rb 3as 1to 1trey 1-7fg 4-4ft
SG,"Foye, Randy",9.4,"$3,600",BROOKLYN NETS,v tor, 109-119,18:16,   3pt 2rb 2st 1bl 2to 1-5fg 1-2ft
PG,"Whitehead, Isaiah",9.2,"$3,500",BROOKLYN NETS,v tor, 109-119,13:26,   5pt 1rb 2as 1trey 2-5fg
SG,"Gordon, Eric",8.7,"$5,800",HOUSTON ROCKETS,@ mia, 103-109,29:34,   7pt 1rb 1as 1bl 3to 1trey 3-17fg
PG,"Dinwiddie, Spencer^",8.7,"$4,000",BROOKLYN NETS,v tor, 109-119,23:48,   5pt 1rb 3as 1bl 4to 1-3fg 3-4ft
PG,"Nelson, Jameer",8.2,"$3,600",DENVER NUGGETS,@ lal, 127-121,20:08,   2pt 1rb 4as 1st 3to 1-2fg
PG,"Murray, Jamal",7.2,"$3,500",DENVER NUGGETS,@ lal, 127-121,12:52,   5pt 1rb 2bl 3to 1trey 2-5fg
SG,"Powell, Norman",4.4,"$3,600",TORONTO RAPTORS,@ bkn, 119-109,18:19,   0pt 2rb 2as 1to 0-2fg
PG,"Calderon, Jose",3.2,"$3,500",LOS ANGELES LAKERS,v den, 121-127,7:09,   0pt 1rb 2as 1to 0-1fg
SG,"Harris, Joe^",2,"$3,600",BROOKLYN NETS,v tor, 109-119,18:17,   0pt 1st 0-3fg
PG,"Dunn, Kris",0.5,"$3,500",MINNESOTA TIMBERWOLVES,@ sas, 114-122,8:48,   0pt 1as 1to 0-2fg
SG,"Forbes, Bryn",0,"$3,500",SAN ANTONIO SPURS,v min, 122-114,00:04,   0pt
PG,"Grant, Jerian",0,"$3,700",CHICAGO BULLS,v dal, 98-99,3:44,   0pt 0-1fg
SG,"Richardson, Josh",0,"$5,100",MIAMI HEAT,v hou, 109-103,DNP,   
PG,"Brown, Bobby",0,"$3,500",HOUSTON ROCKETS,@ mia, 103-109,DNP,   
SG,"Rush, Brandon",0,"$4,000",MINNESOTA TIMBERWOLVES,@ sas, 114-122,DNP,   
PG,"Ennis, Tyler",0,"$3,500",HOUSTON ROCKETS,@ mia, 103-109,DNP,   
PG,"Lowry, Kyle",0,"$9,000",TORONTO RAPTORS,@ bkn, 119-109,DNP,   
SG,"Beasley, Malik",0,"$3,500",DENVER NUGGETS,@ lal, 127-121,DNP,   
SG,"McDaniels, K.J.",0,"$3,500",HOUSTON ROCKETS,@ mia, 103-109,DNP,   
SG,"Valentine, Denzel",0,"$3,500",CHICAGO BULLS,v dal, 98-99,DNP,   
PG,"Canaan, Isaiah",0,"$3,500",CHICAGO BULLS,v dal, 98-99,DNP,   
PG,"Jackson, Pierre",0,"$3,500",DALLAS MAVERICKS,@ chi, 99-98,DNP,   
PG,"Ferrell, Yogi",0,"$3,500",BROOKLYN NETS,v tor, 109-119,DNP,   
PG,"Huertas, Marcelo",0,"$3,500",LOS ANGELES LAKERS,v den, 121-127,DNP,   
SG,"Brussino, Nicolas",0,"$3,500",DALLAS MAVERICKS,@ chi, 99-98,DNP,   
PG,"Jones, Tyus",0,"$3,500",MINNESOTA TIMBERWOLVES,@ sas, 114-122,DNP,   
SG,"Murray, Dejounte",0,"$3,500",SAN ANTONIO SPURS,v min, 122-114,NA,   
PG,"Wright, Delon",0,"$3,500",TORONTO RAPTORS,@ bkn, 119-109,NA,   
PG,"Lin, Jeremy",0,"$6,300",BROOKLYN NETS,v tor, 109-119,NA,   
SG,"Harris, Gary",0,"$4,800",DENVER NUGGETS,@ lal, 127-121,NA,   
PF,"Jokic, Nikola^",52.5,"$8,500",DENVER NUGGETS,@ lal, 127-121,33:43,   29pt 15rb 1as 3bl 2to 1trey 12-22fg 4-6ft
SF,"Butler, Jimmy^",51.8,"$9,500",CHICAGO BULLS,v dal, 98-99,40:09,   24pt 9rb 12as 1st 3to 5-12fg 14-16ft
SF,"Leonard, Kawhi^",50.9,"$8,800",SAN ANTONIO SPURS,v min, 122-114,38:34,   34pt 7rb 5as 1st 1to 2trey 12-17fg 8-9ft
PF,"Aldridge, LaMarcus^",41.3,"$7,100",SAN ANTONIO SPURS,v min, 122-114,36:02,   29pt 4rb 3as 2bl 1to 12-20fg 5-6ft
PF,"Dieng, Gorgui^",37.7,"$5,100",MINNESOTA TIMBERWOLVES,@ sas, 114-122,28:31,   17pt 6rb 3as 1st 4bl 1to 6-12fg 5-6ft
PF,"Johnson, James",34.6,"$5,900",MIAMI HEAT,v hou, 109-103,31:07,   15pt 8rb 6as 3st 5to 1trey 6-14fg 2-2ft
SF,"Ingram, Brandon^",33,"$4,000",LOS ANGELES LAKERS,v den, 121-127,36:50,   15pt 5rb 4as 3st 2trey 6-14fg 1-2ft
PF,"Faried, Kenneth^",32.4,"$4,300",DENVER NUGGETS,@ lal, 127-121,30:04,   20pt 7rb 2as 1st 1to 9-10fg 2-4ft
SF,"Hollis-Jefferson, Rondae",31.1,"$4,000",BROOKLYN NETS,v tor, 109-119,25:55,   14pt 8rb 3as 1st 1bl 1to 5-8fg 4-4ft
SF,"Gallinari, Danilo^",30,"$5,900",DENVER NUGGETS,@ lal, 127-121,39:03,   14pt 5rb 6as 1st 1to 2trey 6-13fg 0-1ft
SF,"Chandler, Wilson",28.7,"$5,800",DENVER NUGGETS,@ lal, 127-121,26:20,   14pt 6rb 1as 4bl 2to 5-11fg 4-5ft
SF,"Ross, Terrence",27.8,"$3,700",TORONTO RAPTORS,@ bkn, 119-109,30:22,   15pt 4rb 2as 1st 2bl 1to 3trey 6-11fg
PF,"Nowitzki, Dirk^",27,"$5,700",DALLAS MAVERICKS,@ chi, 99-98,27:07,   10pt 10rb 2as 1st 3-9fg 4-6ft
SF,"LeVert, Caris",26.6,"$3,500",BROOKLYN NETS,v tor, 109-119,23:16,   14pt 3rb 4as 2st 1to 2trey 6-8fg
PF,"Black, Tarik",24.6,"$3,500",LOS ANGELES LAKERS,v den, 121-127,19:47,   14pt 8rb 1bl 1to 7-13fg
SF,"Barnes, Harrison^",24.3,"$6,800",DALLAS MAVERICKS,@ chi, 99-98,38:09,   20pt 4rb 1as 2to 2trey 8-17fg 2-2ft
PF,"Randle, Julius^",22.9,"$6,200",LOS ANGELES LAKERS,v den, 121-127,25:12,   7pt 7rb 7as 1st 5to 2-8fg 3-3ft
PF,"Booker, Trevor^",22.6,"$5,500",BROOKLYN NETS,v tor, 109-119,22:05,   8pt 8rb 2as 1bl 4-8fg
SF,"Ariza, Trevor^",21.1,"$5,800",HOUSTON ROCKETS,@ mia, 103-109,39:02,   11pt 8rb 1as 1st 3to 1trey 5-11fg
SF,"Dekker, Sam",19.4,"$3,500",HOUSTON ROCKETS,@ mia, 103-109,24:58,   8pt 7rb 2as 1trey 3-8fg 1-2ft
SF,"Carroll, DeMarre^",18.1,"$4,600",TORONTO RAPTORS,@ bkn, 119-109,26:08,   9pt 3rb 1as 2st 3trey 3-8fg
SF,"Muhammad, Shabazz",17.8,"$3,500",MINNESOTA TIMBERWOLVES,@ sas, 114-122,22:31,   15pt 4rb 2to 2trey 4-6fg 5-5ft
PF,"Bjelica, Nemanja",17.3,"$3,500",MINNESOTA TIMBERWOLVES,@ sas, 114-122,24:52,   6pt 4rb 3as 1st 1bl 2to 1-4fg 4-5ft
SF,"McDermott, Doug",17.2,"$4,000",CHICAGO BULLS,v dal, 98-99,21:35,   7pt 6rb 2as 1trey 3-10fg
SF,"Wiggins, Andrew^",17.1,"$6,500",MINNESOTA TIMBERWOLVES,@ sas, 114-122,38:29,   10pt 3rb 3as 1st 3to 3-8fg 4-6ft
SF,"Bogdanovic, Bojan^",16.6,"$4,200",BROOKLYN NETS,v tor, 109-119,20:31,   11pt 3rb 1st 2trey 3-7fg 3-3ft
PF,"Mirotic, Nikola",16,"$4,200",CHICAGO BULLS,v dal, 98-99,22:04,   6pt 5rb 1st 1bl 2trey 2-4fg
