position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",73.3,"$11,800",HOUSTON ROCKETS,@ nor, 112-128,39:35,   41pt 14rb 11as 2st 5to 4trey 12-21fg 13-14ft
PG,"Wall, John^",46,"$10,400",WASHINGTON WIZARDS,v chi, 112-107,33:39,   14pt 20as 1st 1bl 2to 1trey 4-13fg 5-6ft
SG,"Antetokounmpo, Giannis^",43.1,"$10,500",MILWAUKEE BUCKS,@ lal, 107-103,34:36,   26pt 8rb 5as 2bl 4to 1trey 11-16fg 3-6ft
PG,"Dragic, Goran^",43,"$7,700",MIAMI HEAT,v min, 123-105,32:30,   19pt 5rb 10as 3st 3to 1trey 7-16fg 4-5ft
PG,"Holiday, Jrue^",36.6,"$7,300",NEW ORLEANS PELICANS,v hou, 128-112,27:57,   19pt 3rb 6as 1st 2bl 1to 9-17fg 1-2ft
PG,"Payton, Elfrid^",36.3,"$7,200",ORLANDO MAGIC,@ pho, 109-103,30:53,   10pt 4rb 11as 3st 1to 4-9fg 2-2ft
PG,"Ulis, Tyler^",34.8,"$5,400",PHOENIX SUNS,v orl, 103-109,40:25,   19pt 4rb 8as 1st 3to 8-17fg 3-4ft
SG,"Frazier, Tim",33,"$3,600",NEW ORLEANS PELICANS,v hou, 128-112,23:20,   14pt 5rb 6as 2st 1trey 6-11fg 1-2ft
SG,"Fournier, Evan^",32.6,"$5,500",ORLANDO MAGIC,@ pho, 109-103,35:05,   25pt 3rb 2as 1st 1to 3trey 8-19fg 6-7ft
PG,"Rubio, Ricky^",32,"$7,600",MINNESOTA TIMBERWOLVES,@ mia, 105-123,32:59,   20pt 6as 2st 1bl 3to 8-14fg 4-4ft
PG,"Clarkson, Jordan^",31,"$5,600",LOS ANGELES LAKERS,v mil, 103-107,37:32,   21pt 5rb 2as 1st 1bl 3to 4trey 8-20fg 1-1ft
SG,"DeRozan, DeMar^",30.6,"$9,300",TORONTO RAPTORS,@ det, 87-75,36:04,   14pt 8rb 6as 2to 3-9fg 8-8ft
PG,"Johnson, Tyler",29.9,"$5,300",MIAMI HEAT,v min, 123-105,32:09,   23pt 2rb 3as 2bl 4to 2trey 9-13fg 3-3ft
SG,"Smart, Marcus^",27.1,"$6,300",BOSTON CELTICS,@ bkn, 98-95,29:14,   12pt 3rb 5as 3st 2to 1trey 3-14fg 5-5ft
PG,"Jackson, Reggie^",27,"$4,900",DETROIT PISTONS,v tor, 75-87,27:50,   20pt 6as 2to 6-14fg 8-10ft
PG,"Rodriguez, Sergio",26.8,"$3,500",PHILADELPHIA 76ERS,v dal, 116-74,26:18,   13pt 4rb 6as 2trey 5-5fg 1-2ft
PG,"Lin, Jeremy^",26.4,"$5,900",BROOKLYN NETS,v bos, 95-98,21:19,   10pt 7rb 6as 1bl 3to 2trey 3-6fg 2-2ft
