position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",62.8,"$12,100",HOUSTON ROCKETS,v det, 109-114,37:33,   33pt 9rb 12as 1bl 1to 7trey 10-25fg 6-7ft
SG,"Booker, Devin^",50,"$8,100",PHOENIX SUNS,v okc, 120-99,37:40,   37pt 5rb 4as 1st 1to 5trey 13-29fg 6-8ft
SG,"DeRozan, DeMar^",46.2,"$8,900",TORONTO RAPTORS,v mia, 96-94,37:49,   38pt 6rb 2as 1st 1bl 6to 14-32fg 10-11ft
PG,"Rubio, Ricky^",44.6,"$7,900",MINNESOTA TIMBERWOLVES,@ uta, 113-120,37:05,   26pt 3rb 12as 3to 1trey 7-14fg 11-11ft
PG,"Westbrook, Russell^",43.4,"$13,500",OKLAHOMA CITY THUNDER,@ pho, 99-120,36:24,   23pt 12rb 8as 1bl 8to 2trey 6-25fg 9-9ft
PG,"Murray, Jamal^",43.3,"$4,300",DENVER NUGGETS,v nor, 122-106,37:47,   30pt 4rb 5as 2st 3to 2trey 10-14fg 8-8ft
PG,"Conley, Mike^",42.6,"$8,100",MEMPHIS GRIZZLIES,v nyk, 101-88,33:43,   31pt 3rb 6as 1st 3to 7trey 12-17fg
SG,"Harris, Gary^",41.7,"$6,200",DENVER NUGGETS,v nor, 122-106,37:24,   20pt 6rb 9as 1st 1to 3trey 7-14fg 3-3ft
SG,"Forbes, Bryn",38.6,"$3,500",SAN ANTONIO SPURS,@ dal, 102-89,28:46,   27pt 3rb 6as 1to 4trey 10-19fg 3-3ft
PG,"Collison, Darren^",34,"$5,500",SACRAMENTO KINGS,@ lal, 94-98,27:59,   15pt 5rb 10as 1st 4to 1trey 5-8fg 4-4ft
SG,"Hardaway Jr., Tim^",33.9,"$5,600",ATLANTA HAWKS,@ cle, 114-100,26:23,   22pt 2rb 5as 1st 4trey 9-14fg
PG,"Beverley, Patrick^",31.1,"$4,900",HOUSTON ROCKETS,v det, 109-114,31:10,   6pt 13rb 5as 1bl 1trey 1-3fg 3-5ft
PG,"Smith, Ishmael^",30.1,"$5,600",DETROIT PISTONS,@ hou, 114-109,29:30,   20pt 3rb 5as 1to 9-17fg 2-2ft
PG,"Irving, Kyrie^",28.7,"$8,500",CLEVELAND CAVALIERS,v atl, 100-114,33:21,   18pt 1rb 7as 1to 8-13fg 2-2ft
PG,"Lowry, Kyle^",28.4,"$8,500",TORONTO RAPTORS,v mia, 96-94,35:56,   12pt 7rb 6as 2st 5to 1trey 5-14fg 1-5ft
PG,"Joseph, Cory",27.3,"$5,300",TORONTO RAPTORS,v mia, 96-94,26:26,   14pt 4rb 3as 3st 2to 2trey 5-10fg 2-2ft
SG,"Lee, Courtney^",26.1,"$4,600",NEW YORK KNICKS,@ mem, 88-101,27:34,   16pt 3rb 3as 1st 2trey 7-13fg
