position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Conley, Mike^",47,"$8,800",MEMPHIS GRIZZLIES,v tor, 114-122,34:31,   20pt 5rb 6as 3st 2bl 3to 2trey 7-19fg 4-6ft
SG,"Trier, Allonzo",43.5,"$3,700",NEW YORK KNICKS,@ det, 108-115,30:47,   24pt 10rb 7as 3to 1trey 7-11fg 9-12ft
PG,"Young, Trae^",41,"$7,000",ATLANTA HAWKS,@ mia, 115-113,31:20,   17pt 5rb 10as 1st 1bl 3to 2trey 5-12fg 5-6ft
SG,"Booker, Devin^",40.8,"$8,500",PHOENIX SUNS,v ind, 104-109,36:21,   20pt 4rb 8as 3st 5to 3trey 7-21fg 3-6ft
SG,"Ellington, Wayne^",39.5,"$4,700",MIAMI HEAT,v atl, 113-115,31:46,   15pt 5rb 3as 5st 1to 5trey 5-13fg
SG,"Hardaway Jr., Tim^",34.7,"$7,000",NEW YORK KNICKS,@ det, 108-115,30:45,   19pt 6rb 3as 2st 2to 2trey 5-15fg 7-7ft
PG,"Jackson, Reggie^",33.6,"$5,800",DETROIT PISTONS,v nyk, 115-108,26:49,   21pt 3rb 4as 1st 2trey 6-12fg 7-7ft
PG,"Collison, Darren^",33.5,"$4,900",INDIANA PACERS,@ pho, 109-104,32:09,   11pt 5rb 11as 1st 3to 3-9fg 5-8ft
PG,"VanVleet, Fred",32.9,"$4,400",TORONTO RAPTORS,@ mem, 122-114,21:59,   18pt 2rb 3as 3st 1to 3trey 6-6fg 3-4ft
PG,"Lowry, Kyle^",32.4,"$7,900",TORONTO RAPTORS,@ mem, 122-114,37:03,   24pt 2rb 6as 3to 5trey 8-14fg 3-4ft
SG,"Beasley, Malik",30.8,"$3,500",DENVER NUGGETS,v lal, 117-85,35:52,   20pt 4rb 2st 2trey 8-14fg 2-2ft
PG,"Murray, Jamal^",26.6,"$7,300",DENVER NUGGETS,v lal, 117-85,34:20,   20pt 3rb 4as 3to 2trey 8-18fg 2-2ft
SG,"McGruder, Rodney^",26.5,"$4,900",MIAMI HEAT,v atl, 113-115,35:50,   8pt 5rb 5as 2st 1to 3-9fg 2-2ft
PG,"Mack, Shelvin",26.1,"$3,700",MEMPHIS GRIZZLIES,v tor, 114-122,23:11,   10pt 3rb 5as 2st 1to 5-8fg
SG,"Wade, Dwyane",25.7,"$5,500",MIAMI HEAT,v atl, 113-115,26:42,   18pt 1rb 3as 1bl 1to 1trey 6-11fg 5-6ft
SG,"Morris, Monte",24.1,"$4,500",DENVER NUGGETS,v lal, 117-85,26:39,   7pt 3rb 7as 1st 2-7fg 3-4ft
SG,"Temple, Garrett^",23.8,"$4,200",MEMPHIS GRIZZLIES,v tor, 114-122,31:03,   12pt 4rb 4as 1st 2to 2trey 4-10fg 2-2ft
SG,"Crawford, Jamal",22.2,"$3,900",PHOENIX SUNS,v ind, 104-109,22:03,   12pt 1rb 4as 1bl 2trey 5-9fg
SG,"Bazemore, Kent",22,"$5,800",ATLANTA HAWKS,@ mia, 115-113,26:20,   12pt 5rb 2st 1bl 5to 1trey 4-10fg 3-4ft
SG,"Dotson, Damyean",21.2,"$3,500",NEW YORK KNICKS,@ det, 108-115,23:15,   17pt 1rb 1st 3trey 6-8fg 2-2ft
PG,"Smith, Ishmael",21.1,"$3,700",DETROIT PISTONS,v nyk, 115-108,21:11,   9pt 3rb 7as 2to 1trey 4-9fg
SG,"Green, Danny^",20.8,"$4,300",TORONTO RAPTORS,@ mem, 122-114,27:45,   14pt 4rb 1bl 1to 4trey 5-9fg
PG,"Joseph, Cory",16.5,"$4,800",INDIANA PACERS,@ pho, 109-104,27:29,   0pt 5rb 7as 0-5fg
PG,"Ball, Lonzo^",16,"$6,700",LOS ANGELES LAKERS,@ den, 85-117,18:08,   7pt 5rb 2as 1trey 3-6fg
SG,"Galloway, Langston",15.6,"$3,800",DETROIT PISTONS,v nyk, 115-108,21:53,   9pt 3rb 1st 1trey 3-8fg 2-3ft
SG,"Hart, Josh",13.9,"$3,900",LOS ANGELES LAKERS,@ den, 85-117,20:54,   4pt 2rb 3as 1st 2-6fg
SG,"Craig, Torrey^",13.1,"$3,800",DENVER NUGGETS,v lal, 117-85,20:25,   2pt 8rb 1as 0-2fg 2-2ft
PG,"Canaan, Isaiah",13.1,"$3,500",PHOENIX SUNS,v ind, 104-109,20:49,   5pt 3rb 3as 1trey 2-5fg
PG,"Lin, Jeremy",13,"$4,900",ATLANTA HAWKS,@ mia, 115-113,18:36,   7pt 5rb 2as 3to 1trey 1-4fg 4-5ft
PG,"Mudiay, Emmanuel^",12.4,"$5,700",NEW YORK KNICKS,@ det, 108-115,22:24,   9pt 2rb 2as 2to 1trey 4-13fg
SG,"Brown, Bruce",11.5,"$3,500",DETROIT PISTONS,v nyk, 115-108,17:58,   2pt 5rb 1as 1bl 1to 1-3fg
SG,"Bullock, Reggie^",11,"$5,000",DETROIT PISTONS,v nyk, 115-108,29:41,   7pt 5rb 2to 1trey 2-5fg 2-2ft
SG,"Selden, Wayne",11,"$3,500",MEMPHIS GRIZZLIES,v tor, 114-122,15:10,   5pt 4as 1trey 2-7fg
SG,"Akoon-Purcell, DeVaughn",10.7,"$3,500",DENVER NUGGETS,v lal, 117-85,2:59,   2pt 1rb 3as 1st 1-2fg
SG,"Huerter, Kevin^",9.7,"$4,200",ATLANTA HAWKS,@ mia, 115-113,19:12,   8pt 1rb 1as 1to 2trey 3-7fg
PG,"Burke, Trey",7.2,"$6,100",NEW YORK KNICKS,@ det, 108-115,15:04,   6pt 1rb 1-8fg 4-4ft
SG,"Wright, Delon",5,"$3,700",TORONTO RAPTORS,@ mem, 122-114,13:32,   3pt 2as 1to 1trey 1-3fg
SG,"Holiday, Aaron",5,"$4,800",INDIANA PACERS,@ pho, 109-104,15:51,   2pt 2as 1-6fg
SG,"Mykhailiuk, Sviatoslav",4.9,"$3,500",LOS ANGELES LAKERS,@ den, 85-117,12:00,   3pt 2rb 1as 2to 1trey 1-6fg
SG,"Caldwell-Pope, Kentavious",4.2,"$4,200",LOS ANGELES LAKERS,@ den, 85-117,23:33,   3pt 1rb 1trey 1-6fg
SG,"Anderson, Justin",1.5,"$3,500",ATLANTA HAWKS,@ mia, 115-113,2:24,   0pt 1as 0-1fg
PG,"Brown, Lorenzo",0,"$3,500",TORONTO RAPTORS,@ mem, 122-114,00:05,   0pt
SG,"Baker, Ron",0,"$3,500",NEW YORK KNICKS,@ det, 108-115,DNP,   
SG,"Robinson, Duncan",0,"$3,500",MIAMI HEAT,v atl, 113-115,DNP,   
SG,"Richardson, Malachi",0,"$3,500",TORONTO RAPTORS,@ mem, 122-114,DNP,   
SG,"Thomas, Khyri",0,"$3,500",DETROIT PISTONS,v nyk, 115-108,DNP,   
PG,"Sumner, Edmond",0,"$3,500",INDIANA PACERS,@ pho, 109-104,DNP,   
PG,"Calderon, Jose",0,"$3,500",DETROIT PISTONS,v nyk, 115-108,DNP,   
PG,"Okobo, Elie",0,"$3,500",PHOENIX SUNS,v ind, 104-109,DNP,   
SG,"Brooks, MarShon",0,"$3,500",MEMPHIS GRIZZLIES,v tor, 114-122,DNP,   
SG,"Daniels, Troy",0,"$3,500",PHOENIX SUNS,v ind, 104-109,DNP,   
SG,"Waiters, Dion",0,"$4,900",MIAMI HEAT,v atl, 113-115,NA,   
SG,"Lee, Courtney",0,"$3,600",NEW YORK KNICKS,@ det, 108-115,NA,   
SG,"Reed, Davon",0,"$3,500",INDIANA PACERS,@ pho, 109-104,NA,   
SG,"Brooks, Dillon",0,"$3,700",MEMPHIS GRIZZLIES,v tor, 114-122,NA,   
PG,"Dragic, Goran",0,"$6,500",MIAMI HEAT,v atl, 113-115,NA,   
PG,"Loyd, Jordan",0,"$3,500",TORONTO RAPTORS,@ mem, 122-114,NA,   
SG,"Hamilton, Daniel",0,"$3,500",ATLANTA HAWKS,@ mia, 115-113,NA,   
PG,"Carter, Jevon",0,"$3,500",MEMPHIS GRIZZLIES,v tor, 114-122,NA,   
SG,"Oladipo, Victor",0,"$9,400",INDIANA PACERS,@ pho, 109-104,NA,   
PG,"Caruso, Alex",0,"$3,500",LOS ANGELES LAKERS,@ den, 85-117,NA,   
SG,"Kennard, Luke",0,"$3,600",DETROIT PISTONS,v nyk, 115-108,NA,   
PG,"Rondo, Rajon",0,"$4,900",LOS ANGELES LAKERS,@ den, 85-117,NA,   
PG,"Thomas, Isaiah",0,"$5,100",DENVER NUGGETS,v lal, 117-85,NA,   
SG,"Adams, Jaylen",0,"$3,500",ATLANTA HAWKS,@ mia, 115-113,NA,   
SG,"Dorsey, Tyler",0,"$3,500",ATLANTA HAWKS,@ mia, 115-113,NA,   
PG,"Johnson, Tyler",0,"$5,600",MIAMI HEAT,v atl, 113-115,NA,   
PG,"Melton, De'Anthony",0,"$3,500",PHOENIX SUNS,v ind, 104-109,NA,   
