position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",56,"$11,600",OKLAHOMA CITY THUNDER,@ det, 88-104,33:34,   33pt 15rb 8as 7to 11-21fg 11-12ft
SG,"Harden, James^",53.9,"$11,700",HOUSTON ROCKETS,v phi, 115-88,33:01,   33pt 7rb 9as 1st 1bl 5to 4trey 12-20fg 5-5ft
PG,"Thomas, Isaiah^",52.1,"$8,100",BOSTON CELTICS,@ nor, 105-106,36:17,   37pt 3rb 7as 1st 1to 3trey 13-29fg 8-10ft
PG,"Paul, Chris^",48.3,"$9,200",LOS ANGELES CLIPPERS,v bkn, 127-95,25:05,   21pt 4rb 9as 5st 1to 4trey 8-11fg 1-1ft
SG,"Waiters, Dion^",39.9,"$4,300",MIAMI HEAT,@ sas, 90-94,35:33,   27pt 2rb 3as 2st 3bl 4to 3trey 12-26fg
PG,"Teague, Jeff^",35.1,"$6,200",INDIANA PACERS,v orl, 88-69,28:36,   11pt 8rb 5as 1st 3bl 1to 1trey 4-9fg 2-2ft
PG,"Conley, Mike^",34.1,"$7,000",MEMPHIS GRIZZLIES,@ uta, 102-96,30:40,   18pt 3rb 7as 1st 2trey 7-14fg 2-2ft
PG,"Smart, Marcus^",32.7,"$5,100",BOSTON CELTICS,@ nor, 105-106,37:12,   15pt 6rb 3as 4st 2to 3trey 6-12fg
PG,"Johnson, Tyler",31.6,"$4,900",MIAMI HEAT,@ sas, 90-94,33:02,   11pt 8rb 6as 1st 4-9fg 3-6ft
SG,"Bradley, Avery^",30.5,"$7,000",BOSTON CELTICS,@ nor, 105-106,34:23,   19pt 10rb 1as 2to 3trey 7-17fg 2-2ft
SG,"Redick, J.J.^",29.4,"$4,100",LOS ANGELES CLIPPERS,v bkn, 127-95,22:59,   18pt 2rb 4as 2st 1to 2trey 6-13fg 4-4ft
SG,"Holiday, Justin",28.8,"$3,500",NEW YORK KNICKS,v dal, 93-77,25:23,   16pt 4rb 2as 2st 1bl 1to 2trey 6-7fg 2-2ft
PG,"Galloway, Langston",28.7,"$3,700",NEW ORLEANS PELICANS,v bos, 106-105,31:38,   21pt 1rb 3as 2st 2to 3trey 8-14fg 2-2ft
PG,"Smith, Ishmael^",25.7,"$5,300",DETROIT PISTONS,v okc, 104-88,30:06,   11pt 6rb 3as 2st 1bl 3to 4-8fg 3-4ft
PG,"Mack, Shelvin",25.6,"$3,900",UTAH JAZZ,v mem, 96-102,27:31,   17pt 3rb 4as 1to 2trey 7-9fg 1-2ft
SG,"Caldwell-Pope, Kentavious^",25.6,"$4,700",DETROIT PISTONS,v okc, 104-88,33:32,   17pt 3rb 4as 1st 3to 1trey 7-17fg 2-3ft
SG,"Crawford, Jamal",25.5,"$4,100",LOS ANGELES CLIPPERS,v bkn, 127-95,21:54,   17pt 5as 1st 1to 3trey 5-10fg 4-4ft
SG,"Henderson, Gerald^",24.7,"$3,900",PHILADELPHIA 76ERS,@ hou, 88-115,27:33,   11pt 1rb 3as 3st 1bl 1trey 4-8fg 2-2ft
PG,"Payton, Elfrid^",24.4,"$5,400",ORLANDO MAGIC,@ ind, 69-88,29:23,   12pt 7rb 2as 2st 3to 5-11fg 2-2ft
