position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",54.9,"$10,200",GOLDEN STATE WARRIORS,v sas, 113-111,39:11,   40pt 7rb 3as 3st 4to 7trey 14-26fg 5-7ft
SG,"Ginobili, Manu",23.7,"$3,000",SAN ANTONIO SPURS,@ gsw, 111-113,25:41,   17pt 1rb 1as 3st 2to 1trey 7-10fg 2-3ft
SG,"Thompson, Klay^",23.3,"$7,300",GOLDEN STATE WARRIORS,v sas, 113-111,38:41,   6pt 4rb 3as 3st 2bl 2to 1trey 2-11fg 1-2ft
PG,"Mills, Patty^",14.9,"$5,200",SAN ANTONIO SPURS,@ gsw, 111-113,37:17,   5pt 2rb 3as 2st 1to 1-8fg 3-4ft
SG,"Green, Danny^",14.4,"$4,000",SAN ANTONIO SPURS,@ gsw, 111-113,33:12,   8pt 2rb 2as 1st 1bl 3to 2trey 3-5fg
PG,"Murray, Dejounte",14.4,"$2,600",SAN ANTONIO SPURS,@ gsw, 111-113,12:54,   6pt 2rb 2as 1st 1bl 1to 3-6fg 0-1ft
PG,"Livingston, Shaun",13.7,"$1,500",GOLDEN STATE WARRIORS,v sas, 113-111,23:03,   4pt 6rb 1as 1st 1to 2-5fg 0-1ft
SG,"Clark, Ian",3.2,"$3,000",GOLDEN STATE WARRIORS,v sas, 113-111,4:41,   3pt 1rb 1to 1trey 1-1fg
SG,"McCaw, Patrick",0,"$3,500",GOLDEN STATE WARRIORS,v sas, 113-111,DNP,   
SG,"Forbes, Bryn",0,"$1,500",SAN ANTONIO SPURS,@ gsw, 111-113,DNP,   
SF,"Durant, Kevin^",53,"$9,900",GOLDEN STATE WARRIORS,v sas, 113-111,38:32,   34pt 5rb 4as 1st 4bl 3to 2trey 11-21fg 10-12ft
PF,"Aldridge, LaMarcus^",44.1,"$7,800",SAN ANTONIO SPURS,@ gsw, 111-113,40:13,   28pt 8rb 3as 3st 1bl 6to 1trey 11-24fg 5-6ft
SF,"Leonard, Kawhi^",41.1,"$11,400",SAN ANTONIO SPURS,@ gsw, 111-113,23:54,   26pt 8rb 3as 1st 1to 1trey 7-13fg 11-11ft
PF,"Green, Draymond^",28.9,"$8,800",GOLDEN STATE WARRIORS,v sas, 113-111,36:36,   9pt 7rb 7as 2st 3to 3-6fg 3-3ft
SF,"Anderson, Kyle",13.8,"$2,200",SAN ANTONIO SPURS,@ gsw, 111-113,9:24,   4pt 4rb 2as 1st 2-3fg
SF,"Simmons, Jonathon",13.7,"$4,200",SAN ANTONIO SPURS,@ gsw, 111-113,25:32,   12pt 1rb 1as 1to 2trey 4-9fg 2-2ft
PF,"Lee, David",8.9,"$3,000",SAN ANTONIO SPURS,@ gsw, 111-113,15:32,   0pt 7rb 1as 1to 0-1fg
SF,"Iguodala, Andre",4.5,"$5,200",GOLDEN STATE WARRIORS,v sas, 113-111,10:12,   2pt 1as 1st 1to 1-1fg
SF,"Barnes, Matt",4.4,"$1,500",GOLDEN STATE WARRIORS,v sas, 113-111,10:08,   2pt 2rb 1-2fg
PF,"West, David",4.2,"$3,200",GOLDEN STATE WARRIORS,v sas, 113-111,8:02,   1pt 1rb 1st 1bl 2to 0-2fg 1-2ft
SF,"Bertans, Davis",0,"$1,300",SAN ANTONIO SPURS,@ gsw, 111-113,00:21,   0pt
PF,"McAdoo, James Michael",0,"$1,900",GOLDEN STATE WARRIORS,v sas, 113-111,DNP,   
PF,"Looney, Kevon",0,"$1,500",GOLDEN STATE WARRIORS,v sas, 113-111,NA,   
C,"Pachulia, Zaza^",29.3,"$4,000",GOLDEN STATE WARRIORS,v sas, 113-111,25:35,   11pt 9rb 3as 1st 1bl 1to 4-6fg 3-4ft
C,"Gasol, Pau^",11.9,"$6,100",SAN ANTONIO SPURS,@ gsw, 111-113,16:02,   5pt 2rb 1as 1st 1bl 1to 2-5fg 1-1ft
C,"McGee, JaVale",1.2,"$4,000",GOLDEN STATE WARRIORS,v sas, 113-111,5:20,   1pt 1rb 1to 1-2ft
C,"Dedmon, Dewayne",0,"$2,000",SAN ANTONIO SPURS,@ gsw, 111-113,DNP,   
C,"Jones, Damian",0,"$1,500",GOLDEN STATE WARRIORS,v sas, 113-111,NA,   
C,"Anthony, Joel",0,"$3,500",SAN ANTONIO SPURS,@ gsw, 111-113,NA,   
