position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Butler, Jimmy^",56.3,"$7,400",PHILADELPHIA 76ERS,v tor, 116-95,35:41,   22pt 9rb 9as 3st 1bl 2to 1trey 9-15fg 3-3ft
PG,"Simmons, Ben^",27.9,"$8,800",PHILADELPHIA 76ERS,v tor, 116-95,36:15,   10pt 7rb 7as 1to 5-13fg
SG,"Green, Danny^",21.7,"$4,400",TORONTO RAPTORS,@ phi, 95-116,33:57,   13pt 6rb 1as 3trey 5-9fg
PG,"Lowry, Kyle^",21.5,"$7,500",TORONTO RAPTORS,@ phi, 95-116,37:39,   7pt 5rb 5as 1st 2to 2-10fg 3-5ft
PG,"VanVleet, Fred",9.1,"$3,800",TORONTO RAPTORS,@ phi, 95-116,20:59,   1pt 3rb 1as 1st 0-7fg 1-1ft
SG,"Meeks, Jodie",8.2,"$3,500",TORONTO RAPTORS,@ phi, 95-116,4:48,   4pt 1rb 1st 2-3fg
PG,"McConnell, T.J.",1.2,"$3,500",PHILADELPHIA 76ERS,v tor, 116-95,5:01,   0pt 1rb 0-1fg
SG,"McCaw, Patrick",0,"$3,500",TORONTO RAPTORS,@ phi, 95-116,6:14,   0pt
SG,"Korkmaz, Furkan",0,"$3,500",PHILADELPHIA 76ERS,v tor, 116-95,NA,   
SG,"Smith, Zhaire",0,"$3,500",PHILADELPHIA 76ERS,v tor, 116-95,NA,   
PG,"Lin, Jeremy",0,"$3,500",TORONTO RAPTORS,@ phi, 95-116,NA,   
SF,"Leonard, Kawhi^",40.3,"$10,300",TORONTO RAPTORS,@ phi, 95-116,36:41,   33pt 4rb 3as 1bl 5to 2trey 13-22fg 5-5ft
PF,"Harris, Tobias^",34.1,"$8,500",PHILADELPHIA 76ERS,v tor, 116-95,37:02,   13pt 8rb 5as 2bl 2to 2trey 5-11fg 1-2ft
PF,"Siakam, Pascal^",31.1,"$8,500",TORONTO RAPTORS,@ phi, 95-116,33:51,   20pt 3rb 1as 1st 1bl 7-15fg 6-8ft
SF,"Ennis, James",17.5,"$3,500",PHILADELPHIA 76ERS,v tor, 116-95,24:22,   10pt 5rb 1as 4-6fg 2-2ft
SF,"Redick, J.J.^",16.7,"$4,400",PHILADELPHIA 76ERS,v tor, 116-95,27:21,   15pt 1rb 1as 1to 3trey 5-9fg 2-3ft
PF,"Ibaka, Serge",12,"$5,100",TORONTO RAPTORS,@ phi, 95-116,16:05,   4pt 5rb 1st 1to 2-6fg
SF,"Powell, Norman",9,"$3,900",TORONTO RAPTORS,@ phi, 95-116,16:24,   6pt 2as 2trey 2-5fg
PF,"Johnson, Amir",3,"$3,500",PHILADELPHIA 76ERS,v tor, 116-95,4:28,   4pt 1to 2-2fg
PF,"Scott, Mike",3,"$3,600",PHILADELPHIA 76ERS,v tor, 116-95,13:58,   5pt 2to 1trey 2-3fg
PF,"Moreland, Eric",1.2,"$3,500",TORONTO RAPTORS,@ phi, 95-116,2:51,   0pt 1rb
PF,"Miller, Malcolm",1.2,"$3,500",TORONTO RAPTORS,@ phi, 95-116,1:27,   0pt 1rb
PF,"Bolden, Jonah",0.5,"$3,500",PHILADELPHIA 76ERS,v tor, 116-95,5:01,   0pt 1as 1to
SF,"Simmons, Jonathon",0,"$3,500",PHILADELPHIA 76ERS,v tor, 116-95,5:01,   0pt 0-2fg
PF,"Boucher, Chris",0,"$3,500",TORONTO RAPTORS,@ phi, 95-116,NA,   
SF,"Anunoby, OG",0,"$3,500",TORONTO RAPTORS,@ phi, 95-116,NA,   
C,"Embiid, Joel^",61.5,"$10,600",PHILADELPHIA 76ERS,v tor, 116-95,28:09,   33pt 10rb 3as 5bl 3to 3trey 9-18fg 12-13ft
C,"Gasol, Marc^",28.2,"$5,400",TORONTO RAPTORS,@ phi, 95-116,29:04,   7pt 6rb 2as 2st 2bl 1to 2-6fg 3-4ft
C,"Monroe, Greg",12.1,"$3,700",PHILADELPHIA 76ERS,v tor, 116-95,14:50,   4pt 3rb 1as 1st 2-4fg
C,"Marjanovic, Boban",2.7,"$4,000",PHILADELPHIA 76ERS,v tor, 116-95,2:51,   0pt 1rb 1as
