position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",88.1,"$13,100",OKLAHOMA CITY THUNDER,@ orl, 114-106,41:49,   57pt 13rb 11as 3st 7to 6trey 21-40fg 9-11ft
PG,"Wall, John^",61.4,"$9,600",WASHINGTON WIZARDS,@ lac, 124-133,38:49,   41pt 7rb 8as 3st 6to 1trey 16-23fg 8-11ft
PG,"Conley, Mike^",55.6,"$8,000",MEMPHIS GRIZZLIES,v ind, 110-97,37:57,   36pt 3rb 6as 4st 1to 7trey 13-21fg 3-3ft
PG,"Paul, Chris^",51.1,"$8,800",LOS ANGELES CLIPPERS,v was, 133-124,37:23,   27pt 3rb 13as 1st 1to 2trey 9-15fg 7-8ft
PG,"Curry, Stephen^",49.1,"$9,900",GOLDEN STATE WARRIORS,@ sas, 110-98,35:08,   29pt 3rb 11as 1st 2to 4trey 9-20fg 7-7ft
SG,"Antetokounmpo, Giannis^",47.3,"$10,300",MILWAUKEE BUCKS,@ bos, 103-100,33:20,   22pt 9rb 3as 3st 3bl 2to 2trey 8-17fg 4-7ft
PG,"Thomas, Isaiah^",47,"$8,400",BOSTON CELTICS,v mil, 100-103,36:34,   32pt 5rb 4as 3st 3to 5trey 9-17fg 9-9ft
SG,"DeRozan, DeMar^",45.2,"$9,200",TORONTO RAPTORS,v cha, 106-110,38:37,   28pt 6rb 8as 2to 11-24fg 6-7ft
PG,"Dragic, Goran^",44.9,"$7,500",MIAMI HEAT,@ nyk, 105-88,34:26,   20pt 7rb 9as 2st 1to 1trey 6-17fg 7-7ft
PG,"Joseph, Cory^",40.9,"$5,100",TORONTO RAPTORS,v cha, 106-110,34:54,   18pt 7rb 5as 2st 2bl 1to 2trey 8-14fg
PG,"Brogdon, Malcolm^",38.3,"$5,600",MILWAUKEE BUCKS,@ bos, 103-100,28:43,   16pt 4rb 9as 1st 1bl 7-12fg 2-2ft
PG,"Holiday, Jrue^",37.5,"$7,200",NEW ORLEANS PELICANS,v dal, 121-118,38:51,   18pt 5rb 7as 2bl 1to 2trey 7-12fg 2-3ft
SG,"Fournier, Evan^",35.7,"$5,400",ORLANDO MAGIC,v okc, 106-114,40:52,   24pt 6rb 5as 1st 5to 3trey 9-22fg 3-3ft
SG,"Beal, Bradley^",33,"$7,800",WASHINGTON WIZARDS,@ lac, 124-133,39:52,   27pt 4as 5trey 10-22fg 2-4ft
SG,"Smart, Marcus",31.7,"$5,800",BOSTON CELTICS,v mil, 100-103,29:55,   11pt 11rb 5as 1st 1bl 4to 1trey 4-15fg 2-4ft
SG,"Redick, J.J.^",31.5,"$4,300",LOS ANGELES CLIPPERS,v was, 133-124,33:18,   31pt 1as 1to 7trey 9-15fg 6-6ft
SG,"Bradley, Avery^",30,"$6,200",BOSTON CELTICS,v mil, 100-103,36:03,   12pt 10rb 2as 2st 1to 1trey 5-14fg 1-2ft
SG,"Green, Danny^",29.7,"$3,600",SAN ANTONIO SPURS,v gsw, 98-110,30:13,   16pt 6rb 3as 2st 2to 4trey 5-9fg 2-2ft
SG,"Stauskas, Nik",29.5,"$3,600",PHILADELPHIA 76ERS,v atl, 92-99,35:30,   9pt 5rb 7as 3st 2to 2trey 3-10fg 1-2ft
PG,"Payton, Elfrid^",29.2,"$7,200",ORLANDO MAGIC,v okc, 106-114,37:53,   11pt 6rb 8as 1bl 3to 4-12fg 3-8ft
SG,"Richardson, Josh^",28.7,"$4,600",MIAMI HEAT,@ nyk, 105-88,34:50,   17pt 1rb 1as 5st 1bl 3to 3trey 7-12fg
PG,"McConnell, T.J.^",27.6,"$5,500",PHILADELPHIA 76ERS,v atl, 92-99,37:08,   13pt 3rb 8as 2st 5to 1trey 5-9fg 2-2ft
SG,"Thompson, Klay^",27.4,"$7,000",GOLDEN STATE WARRIORS,@ sas, 110-98,35:08,   23pt 2rb 1bl 4trey 9-16fg 1-1ft
SG,"Curry, Seth^",26.9,"$5,300",DALLAS MAVERICKS,@ nor, 118-121,33:56,   18pt 2rb 3as 1st 2trey 7-13fg 2-2ft
SG,"McLemore, Ben",26.3,"$3,500",SACRAMENTO KINGS,v uta, 82-112,27:56,   22pt 4rb 1as 2to 1trey 9-12fg 3-4ft
SG,"Batum, Nicolas^",26.3,"$6,700",CHARLOTTE HORNETS,@ tor, 110-106,27:37,   15pt 4rb 3as 1st 2trey 6-12fg 1-1ft
SG,"Hood, Rodney^",26.2,"$3,900",UTAH JAZZ,@ sac, 112-82,23:53,   18pt 1rb 2as 2st 5trey 6-8fg 1-2ft
