slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hibbero01,Roy Hibbert,INDIANA PACERS,HOME,PHILADELPHIA 76ERS,WIN,1976,7,12,0,0,13,16,3,10,1,0,6,2,3,27.0
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,AWAY,GOLDEN STATE WARRIORS,WIN,2413,7,21,0,0,16,19,6,15,3,2,3,5,2,26.0
cartemi01,Michael Carter-Williams,PHILADELPHIA 76ERS,AWAY,INDIANA PACERS,LOSS,2270,11,21,1,5,6,11,3,3,3,7,1,2,4,25.9
walljo01,John Wall,WASHINGTON WIZARDS,HOME,NEW YORK KNICKS,WIN,2370,10,18,1,2,10,11,1,3,7,2,1,7,1,23.8
brookaa01,Aaron Brooks,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1476,10,14,6,7,0,0,1,3,5,2,0,4,0,23.3
loveke01,Kevin Love,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2162,11,22,2,5,3,3,6,9,2,1,0,2,1,22.9
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,ORLANDO MAGIC,WIN,2051,9,16,0,0,9,10,1,3,4,1,0,1,2,22.6
jamesle01,LeBron James,MIAMI HEAT,HOME,ORLANDO MAGIC,WIN,2255,7,13,3,6,5,7,0,9,7,3,0,3,0,22.5
farieke01,Kenneth Faried,DENVER NUGGETS,HOME,DALLAS MAVERICKS,WIN,1852,7,7,0,0,4,6,5,9,1,1,2,3,1,21.0
joneste01,Terrence Jones,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1890,7,10,2,3,2,2,4,6,3,0,2,1,1,20.5
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1627,10,13,2,4,8,8,0,1,1,1,0,4,6,20.5
gortama01,Marcin Gortat,WASHINGTON WIZARDS,HOME,NEW YORK KNICKS,WIN,2195,7,11,0,0,2,4,7,10,2,0,2,0,2,20.2
matthwe02,Wesley Matthews,PORTLAND TRAIL BLAZERS,AWAY,GOLDEN STATE WARRIORS,WIN,1539,8,9,5,6,2,4,0,3,2,1,0,2,2,19.6
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,WIN,2275,7,13,3,4,5,8,0,6,9,1,0,2,5,19.6
breweco01,Corey Brewer,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2270,8,14,1,4,5,7,0,2,1,5,0,1,2,19.1
ellismo01,Monta Ellis,DALLAS MAVERICKS,AWAY,DENVER NUGGETS,LOSS,2044,8,14,2,3,7,8,0,6,2,2,0,4,1,18.8
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,DENVER NUGGETS,LOSS,2062,9,22,0,2,9,9,0,9,1,0,1,0,2,18.5
couside01,DeMarcus Cousins,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,LOSS,2300,10,22,0,0,3,6,3,16,7,1,0,3,5,18.2
westda01,David West,INDIANA PACERS,HOME,PHILADELPHIA 76ERS,WIN,1856,6,11,0,0,5,5,0,11,6,0,2,2,3,17.4
anthoca01,Carmelo Anthony,NEW YORK KNICKS,AWAY,WASHINGTON WIZARDS,LOSS,2448,9,19,2,6,3,4,3,9,2,0,0,1,2,17.3
thomais02,Isaiah Thomas,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,LOSS,1980,5,12,1,3,11,13,0,2,5,1,0,2,2,17.1
lawsoty01,Ty Lawson,DENVER NUGGETS,HOME,DALLAS MAVERICKS,WIN,2290,5,10,2,3,8,14,0,3,9,1,0,4,0,16.8
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,CHARLOTTE BOBCATS,LOSS,1696,8,13,2,2,2,3,1,3,2,1,0,0,3,16.5
oladivi01,Victor Oladipo,ORLANDO MAGIC,AWAY,MIAMI HEAT,LOSS,1625,4,8,1,3,8,9,1,6,4,0,0,1,2,16.1
jeffeal01,Al Jefferson,CHARLOTTE BOBCATS,AWAY,MILWAUKEE BUCKS,WIN,1518,8,15,0,0,3,5,3,4,2,2,1,2,2,15.5
