position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",75.6,$61,HOUSTON ROCKETS,v lal, 138-134,42:08,   48pt 8rb 6as 4st 1bl 6to 8trey 14-30fg 12-15ft
SG,"Hield, Buddy^",52.3,$24,SACRAMENTO KINGS,@ det, 103-101,37:33,   35pt 9rb 3as 1bl 1to 7trey 13-22fg 2-2ft
SG,"Booker, Devin^",50.9,$35,PHOENIX SUNS,@ cha, 115-135,37:32,   32pt 2rb 11as 2trey 10-23fg 10-12ft
PG,"Simmons, Ben^",48.5,$43,PHILADELPHIA 76ERS,v okc, 115-117,36:23,   20pt 15rb 9as 1bl 6to 8-12fg 4-8ft
SG,"Green, Danny^",45.9,$13,TORONTO RAPTORS,v mem, 119-90,22:41,   24pt 7rb 3as 2st 1bl 8trey 8-13fg
PG,"Irving, Kyrie^",42.1,$40,BOSTON CELTICS,@ atl, 113-105,36:32,   32pt 3rb 5as 1st 4to 5trey 11-19fg 5-5ft
PG,"Bledsoe, Eric^",41.4,$27,MILWAUKEE BUCKS,@ orl, 118-108,30:58,   30pt 7rb 2as 2trey 12-14fg 4-5ft
PG,"Westbrook, Russell^",41,$53,OKLAHOMA CITY THUNDER,@ phi, 117-115,36:52,   21pt 10rb 6as 1st 4to 1trey 8-21fg 4-7ft
SG,"Huerter, Kevin^",40.3,$18,ATLANTA HAWKS,v bos, 105-113,34:49,   18pt 4rb 7as 3st 2to 4trey 7-18fg
SG,"Gordon, Eric^",40,$18,HOUSTON ROCKETS,v lal, 138-134,32:09,   30pt 5rb 4as 2to 5trey 7-16fg 11-12ft
PG,"Fox, De'Aaron^",39.2,$30,SACRAMENTO KINGS,@ det, 103-101,35:12,   14pt 6rb 10as 1st 1trey 4-13fg 5-7ft
PG,"Walker, Kemba^",39.1,$34,CHARLOTTE HORNETS,v pho, 135-115,32:34,   21pt 8rb 3as 2st 1bl 5to 3trey 9-22fg
SG,"Oladipo, Victor^",38.6,$28,INDIANA PACERS,v dal, 111-99,32:10,   12pt 8rb 6as 3st 1to 1trey 4-15fg 3-4ft
PG,"Rozier, Terry",37.2,$17,BOSTON CELTICS,@ atl, 113-105,29:13,   9pt 11rb 4as 3st 1bl 3to 1trey 4-12fg
SG,"Oubre, Kelly",36.1,$20,PHOENIX SUNS,@ cha, 115-135,30:04,   24pt 3rb 1as 1st 2bl 2to 4trey 9-15fg 2-3ft
PG,"Lowry, Kyle^",35.3,$30,TORONTO RAPTORS,v mem, 119-90,29:02,   12pt 4rb 7as 2st 1bl 1to 1trey 3-8fg 5-5ft
SG,"LaVine, Zach^",34.6,$24,CHICAGO BULLS,v mia, 103-117,34:36,   22pt 3rb 6as 1st 3to 2trey 7-19fg 6-7ft
PG,"Murray, Jamal^",33.9,$26,DENVER NUGGETS,v cle, 124-102,24:56,   26pt 2rb 5as 2to 4trey 8-14fg 6-6ft
PG,"Ball, Lonzo^",33.1,$25,LOS ANGELES LAKERS,@ hou, 134-138,21:59,   8pt 3rb 11as 1st 1bl 1to 4-7fg
SG,"Lamb, Jeremy^",33,$19,CHARLOTTE HORNETS,v pho, 135-115,23:54,   18pt 5rb 6as 5trey 6-9fg 1-1ft
SG,"Richardson, Josh^",32.6,$20,MIAMI HEAT,@ chi, 117-103,29:38,   26pt 3rb 2as 4trey 10-15fg 2-2ft
SG,"Wade, Dwyane",32.5,$16,MIAMI HEAT,@ chi, 117-103,26:47,   14pt 10rb 7as 4to 2trey 5-11fg 2-2ft
PG,"Collison, Darren^",31.1,$18,INDIANA PACERS,v dal, 111-99,23:42,   16pt 3rb 3as 2st 1bl 2to 2trey 5-9fg 4-5ft
SG,"Powell, Norman",30.2,$10,TORONTO RAPTORS,v mem, 119-90,19:07,   14pt 1rb 4as 3st 2trey 6-7fg
SG,"Brown, Jaylen",28.8,$18,BOSTON CELTICS,@ atl, 113-105,27:54,   14pt 4rb 2as 3st 2to 2trey 3-10fg 6-8ft
PG,"Wright, Delon",28.7,$10,TORONTO RAPTORS,v mem, 119-90,22:50,   9pt 1rb 3as 3st 2bl 1to 1trey 3-6fg 2-2ft
SG,"Kennard, Luke",27.6,$10,DETROIT PISTONS,v sac, 101-103,23:08,   19pt 3rb 2as 1bl 1to 4trey 7-12fg 1-2ft
SG,"Ingram, Brandon^",27,$24,LOS ANGELES LAKERS,@ hou, 134-138,36:09,   21pt 5rb 4as 6to 1trey 7-12fg 6-8ft
