position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Simmons, Ben^",64,$46,PHILADELPHIA 76ERS,@ bos, 87-105,42:45,   19pt 15rb 8as 4st 2bl 3to 7-14fg 5-11ft
PG,"Curry, Stephen^",55.1,$41,GOLDEN STATE WARRIORS,v okc, 108-100,36:37,   32pt 8rb 9as 1st 3to 5trey 11-20fg 5-5ft
PG,"Schroder, Dennis^",46.8,$27,OKLAHOMA CITY THUNDER,@ gsw, 100-108,34:05,   21pt 9rb 6as 2st 1bl 3to 2trey 7-19fg 5-6ft
PG,"Rozier, Terry",24.1,$22,BOSTON CELTICS,v phi, 105-87,26:31,   11pt 8rb 1as 1bl 1to 1trey 5-10fg
SG,"Redick, J.J.",19.9,$19,PHILADELPHIA 76ERS,@ bos, 87-105,29:46,   16pt 2rb 1as 2trey 7-17fg
PG,"Irving, Kyrie^",19.3,$33,BOSTON CELTICS,v phi, 105-87,29:00,   7pt 4rb 7as 3to 1trey 2-14fg 2-2ft
SG,"Brown, Jaylen^",19,$22,BOSTON CELTICS,v phi, 105-87,28:23,   12pt 5rb 2as 2to 1trey 5-13fg 1-2ft
SG,"Thompson, Klay^",16.8,$25,GOLDEN STATE WARRIORS,v okc, 108-100,34:59,   14pt 4rb 2to 1trey 5-20fg 3-3ft
PG,"Livingston, Shaun",13.1,$10,GOLDEN STATE WARRIORS,v okc, 108-100,14:34,   6pt 3rb 1as 1st 1to 3-5fg
SG,"Smart, Marcus",13.1,$21,BOSTON CELTICS,v phi, 105-87,25:01,   7pt 3rb 3as 2to 2trey 2-4fg 1-2ft
PG,"Fultz, Markelle^",11.6,$16,PHILADELPHIA 76ERS,@ bos, 87-105,24:20,   5pt 3rb 2as 1st 3to 2-7fg 1-2ft
SG,"McConnell, T.J.",9.7,$12,PHILADELPHIA 76ERS,@ bos, 87-105,22:26,   4pt 1rb 3as 2-5fg
SG,"Diallo, Hamidou",9.7,$10,OKLAHOMA CITY THUNDER,@ gsw, 100-108,8:37,   4pt 1rb 1as 1st 2-4fg 0-1ft
SG,"Felton, Raymond",9.1,$10,OKLAHOMA CITY THUNDER,@ gsw, 100-108,13:55,   6pt 3rb 1as 2to 1-5fg 4-5ft
SG,"Iguodala, Andre",7.4,$17,GOLDEN STATE WARRIORS,v okc, 108-100,10:23,   2pt 2rb 2as 1-2fg
SG,"Ferguson, Terrance^",5.3,$10,OKLAHOMA CITY THUNDER,@ gsw, 100-108,26:31,   0pt 4rb 1as 1to 0-2fg
PG,"Cook, Quinn",4.7,$10,GOLDEN STATE WARRIORS,v okc, 108-100,13:12,   3pt 1rb 1as 1to 1trey 1-2fg
SG,"Wanamaker, Brad",3.2,$10,BOSTON CELTICS,v phi, 105-87,00:49,   2pt 1rb 1-1fg
PG,"Shamet, Landry",2.2,$10,PHILADELPHIA 76ERS,@ bos, 87-105,12:42,   1pt 1rb 0-4fg 1-2ft
SG,"Korkmaz, Furkan",0,$10,PHILADELPHIA 76ERS,@ bos, 87-105,1:27,   0pt
SG,"Evans III, Jacob",0,$10,GOLDEN STATE WARRIORS,v okc, 108-100,DNP,   
PG,"Jackson, Demetrius",0,$10,PHILADELPHIA 76ERS,@ bos, 87-105,DNP,   
SG,"Luwawu, Timothe",0,$10,OKLAHOMA CITY THUNDER,@ gsw, 100-108,DNP,   
PG,"Milton, Shake",0,$10,PHILADELPHIA 76ERS,@ bos, 87-105,DNP,   
PG,"Dozier, PJ",0,$10,BOSTON CELTICS,v phi, 105-87,NA,   
SG,"Bird, Jabari",0,$10,BOSTON CELTICS,v phi, 105-87,NA,   
SG,"Roberson, Andre",0,$10,OKLAHOMA CITY THUNDER,@ gsw, 100-108,NA,   
PG,"Westbrook, Russell",0,$51,OKLAHOMA CITY THUNDER,@ gsw, 100-108,NA,   
SG,"Bayless, Jerryd",0,$10,PHILADELPHIA 76ERS,@ bos, 87-105,NA,   
SG,"Lee, Damion",0,$10,GOLDEN STATE WARRIORS,v okc, 108-100,NA,   
SF,"Durant, Kevin^",48.6,$46,GOLDEN STATE WARRIORS,v okc, 108-100,37:43,   27pt 8rb 6as 1st 1bl 3to 9-21fg 9-10ft
