position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",45.3,$55,OKLAHOMA CITY THUNDER,@ den, 112-121,35:33,   22pt 14rb 9as 7to 2trey 8-14fg 4-8ft
SG,"Fournier, Evan^",38,$19,ORLANDO MAGIC,@ nyk, 103-108,36:59,   15pt 5rb 8as 3st 4to 6-16fg 3-4ft
SG,"Trier, Allonzo",35,$10,NEW YORK KNICKS,v orl, 108-103,21:12,   18pt 5rb 2as 3st 1to 1trey 4-5fg 9-10ft
SG,"Brown, Jaylen",34.6,$18,BOSTON CELTICS,@ tor, 95-118,22:11,   10pt 8rb 4as 4st 3to 3-8fg 4-5ft
PG,"Murray, Jamal^",32.5,$24,DENVER NUGGETS,v okc, 121-112,32:49,   20pt 5rb 5as 1to 4trey 8-15fg
PG,"Mudiay, Emmanuel",31.1,$18,NEW YORK KNICKS,v orl, 108-103,31:30,   19pt 8rb 3as 2to 8-18fg 3-5ft
PG,"Lowry, Kyle^",30.7,$34,TORONTO RAPTORS,v bos, 118-95,35:20,   7pt 6rb 11as 1st 3to 1trey 2-6fg 2-4ft
PG,"Schroder, Dennis",29.5,$16,OKLAHOMA CITY THUNDER,@ den, 112-121,32:20,   11pt 5rb 7as 1st 1to 1trey 5-17fg
PG,"Augustin, D.J.^",28,$12,ORLANDO MAGIC,@ nyk, 103-108,29:36,   13pt 5rb 6as 1st 3to 3trey 5-10fg
PG,"Irving, Kyrie^",21.3,$43,BOSTON CELTICS,@ tor, 95-118,27:50,   7pt 4rb 5as 1st 1to 1trey 3-10fg
PG,"Rozier, Terry",19.9,$25,BOSTON CELTICS,@ tor, 95-118,22:15,   11pt 2rb 3as 1bl 1to 1trey 3-8fg 4-4ft
PG,"Smith Jr., Dennis^",19.9,$27,NEW YORK KNICKS,v orl, 108-103,21:21,   9pt 2rb 3as 1st 1bl 2to 1trey 3-10fg 2-3ft
PG,"Lin, Jeremy",18.7,$10,TORONTO RAPTORS,v bos, 118-95,24:56,   8pt 6rb 3as 1to 3-9fg 2-2ft
SG,"Beasley, Malik^",17.8,$16,DENVER NUGGETS,v okc, 121-112,25:22,   8pt 4rb 2as 1st 1to 2trey 3-6fg
SG,"Green, Danny^",15.6,$11,TORONTO RAPTORS,v bos, 118-95,13:42,   6pt 3rb 2as 1st 2trey 2-7fg
SG,"Smart, Marcus^",12.8,$19,BOSTON CELTICS,@ tor, 95-118,23:37,   5pt 4rb 2as 1st 3to 1trey 1-5fg 2-2ft
PG,"Morris, Monte",12.3,$16,DENVER NUGGETS,v okc, 121-112,15:11,   4pt 4rb 1as 1st 1to 2-6fg
SG,"Harris, Gary",11.4,$15,DENVER NUGGETS,v okc, 121-112,22:38,   5pt 2rb 2st 2to 0-2fg 5-6ft
PG,"Thomas, Isaiah",10.7,$10,DENVER NUGGETS,v okc, 121-112,15:04,   11pt 1rb 1as 3to 2trey 3-5fg 3-6ft
SG,"Jenkins, John",9.2,$10,NEW YORK KNICKS,v orl, 108-103,22:55,   8pt 1rb 3-5fg 2-3ft
SG,"Meeks, Jodie",8.9,$10,TORONTO RAPTORS,v bos, 118-95,7:09,   5pt 2rb 1as 1trey 2-4fg
SG,"Ferguson, Terrance^",7.5,$10,OKLAHOMA CITY THUNDER,@ den, 112-121,20:40,   3pt 1as 1st 1-3fg 1-2ft
SG,"Ross, Terrence",3.4,$18,ORLANDO MAGIC,@ nyk, 103-108,19:38,   3pt 2rb 2to 1trey 1-10fg
PG,"Grant, Jerian",1.2,$10,ORLANDO MAGIC,@ nyk, 103-108,18:19,   1pt 1rb 1to 1-2ft
PG,"Felton, Raymond",0,$10,OKLAHOMA CITY THUNDER,@ den, 112-121,8:00,   0pt 0-2fg
PG,"Burton, Deonte",0,$10,OKLAHOMA CITY THUNDER,@ den, 112-121,DNP,   
SG,"Wanamaker, Brad",0,$10,BOSTON CELTICS,@ tor, 95-118,DNP,   
PG,"Ntilikina, Frank",0,$10,NEW YORK KNICKS,v orl, 108-103,NA,   
PG,"Goodwin, Brandon",0,$10,DENVER NUGGETS,v okc, 121-112,NA,   
PG,"Dozier, PJ",0,$10,BOSTON CELTICS,@ tor, 95-118,NA,   
SG,"Roberson, Andre",0,$10,OKLAHOMA CITY THUNDER,@ den, 112-121,NA,   
SG,"Hunter, R.J.",0,$10,BOSTON CELTICS,@ tor, 95-118,NA,   
PG,"VanVleet, Fred",0,$17,TORONTO RAPTORS,v bos, 118-95,NA,   
SG,"Allen, Kadeem",0,$14,NEW YORK KNICKS,v orl, 108-103,NA,   
SG,"Fultz, Markelle",0,$10,ORLANDO MAGIC,@ nyk, 103-108,NA,   
PG,"Briscoe, Isaiah",0,$11,ORLANDO MAGIC,@ nyk, 103-108,NA,   
PG,"Loyd, Jordan",0,$10,TORONTO RAPTORS,v bos, 118-95,NA,   
SG,"Grantham, Donte",0,$10,OKLAHOMA CITY THUNDER,@ den, 112-121,NA,   
SG,"Caupain, Troy",0,$10,ORLANDO MAGIC,@ nyk, 103-108,NA,   
SF,"George, Paul^",60.1,$51,OKLAHOMA CITY THUNDER,@ den, 112-121,40:01,   25pt 8rb 7as 6st 3to 3trey 7-24fg 8-8ft
PF,"Siakam, Pascal^",46.6,$33,TORONTO RAPTORS,v bos, 118-95,30:06,   25pt 8rb 2as 2st 1bl 4trey 10-16fg 1-1ft
PF,"Gordon, Aaron^",40.4,$26,ORLANDO MAGIC,@ nyk, 103-108,32:25,   26pt 7rb 2as 1st 1bl 3to 1trey 8-16fg 9-12ft
PF,"Grant, Jerami^",37.5,$21,OKLAHOMA CITY THUNDER,@ den, 112-121,34:03,   21pt 5rb 3as 2bl 2trey 9-12fg 1-1ft
PF,"Ellenson, Henry",36.3,$10,NEW YORK KNICKS,v orl, 108-103,36:16,   13pt 9rb 5as 2st 1to 3trey 5-11fg
SF,"Leonard, Kawhi^",36.2,$42,TORONTO RAPTORS,v bos, 118-95,25:45,   21pt 6rb 4as 1st 1to 1trey 9-15fg 2-3ft
SF,"Barton, Will^",33.1,$17,DENVER NUGGETS,v okc, 121-112,32:56,   23pt 3rb 5as 1to 1trey 9-16fg 4-4ft
SF,"Isaac, Jonathan^",32.2,$20,ORLANDO MAGIC,@ nyk, 103-108,31:51,   16pt 6rb 3bl 4trey 6-12fg
PF,"Millsap, Paul^",31.5,$27,DENVER NUGGETS,v okc, 121-112,27:22,   12pt 10rb 1as 2st 1bl 3to 4-7fg 4-6ft
PF,"Morris, Marcus^",23.7,$19,BOSTON CELTICS,@ tor, 95-118,26:21,   17pt 6rb 1as 2to 1trey 6-14fg 4-6ft
SF,"Tatum, Jayson^",18.9,$28,BOSTON CELTICS,@ tor, 95-118,24:24,   11pt 7rb 1as 2to 1trey 5-10fg
SF,"Craig, Torrey",17.6,$10,DENVER NUGGETS,v okc, 121-112,12:12,   0pt 3rb 2as 2st 2bl 1to 0-3fg
SF,"Hayward, Gordon",17.4,$20,BOSTON CELTICS,@ tor, 95-118,22:54,   9pt 2rb 2as 1bl 2-8fg 5-5ft
SF,"Knox, Kevin^",15,$15,NEW YORK KNICKS,v orl, 108-103,27:02,   8pt 5rb 2as 2to 3-16fg 2-2ft
SF,"Powell, Norman",13.2,$10,TORONTO RAPTORS,v bos, 118-95,17:56,   11pt 1rb 1st 2to 3trey 4-6fg
SF,"Dotson, Damyean^",12.9,$11,NEW YORK KNICKS,v orl, 108-103,16:52,   6pt 2rb 1as 1st 1trey 2-7fg 1-1ft
SF,"McCaw, Patrick",12.9,$10,TORONTO RAPTORS,v bos, 118-95,12:31,   6pt 2rb 1as 1st 2-7fg 2-2ft
PF,"Vonleh, Noah^",12.1,$14,NEW YORK KNICKS,v orl, 108-103,10:57,   7pt 3rb 1as 1trey 3-5fg
PF,"Williams, Robert",11.8,$10,BOSTON CELTICS,@ tor, 95-118,19:48,   8pt 4rb 1to 3-4fg 2-2ft
SF,"Iwundu, Wes",11,$10,ORLANDO MAGIC,@ nyk, 103-108,23:12,   2pt 5rb 2as 1-5fg
PF,"Anunoby, OG",9.7,$10,TORONTO RAPTORS,v bos, 118-95,19:56,   5pt 1rb 1as 1bl 1to 1trey 2-5fg
SF,"Ojeleye, Semi",9.7,$10,BOSTON CELTICS,@ tor, 95-118,13:12,   4pt 1rb 1as 1bl 1trey 1-3fg 1-2ft
SF,"Yabusele, Guerschon",8.6,$10,BOSTON CELTICS,@ tor, 95-118,4:39,   5pt 3rb 2-5fg 1-2ft
SF,"Nader, Abdel",6.2,$10,OKLAHOMA CITY THUNDER,@ den, 112-121,7:26,   2pt 1rb 1bl 1-1fg 0-1ft
PF,"Thomas, Lance^",4.4,$10,NEW YORK KNICKS,v orl, 108-103,14:57,   3pt 2rb 1to 1-3fg 1-2ft
PF,"Miller, Malcolm",4.2,$10,TORONTO RAPTORS,v bos, 118-95,4:39,   3pt 1rb 1trey 1-3fg
PF,"Lydon, Tyler",0,$10,DENVER NUGGETS,v okc, 121-112,00:22,   0pt
PF,"Hernangomez, Juan",0,$10,DENVER NUGGETS,v okc, 121-112,DNP,   
SF,"Diallo, Hamidou",0,$10,OKLAHOMA CITY THUNDER,@ den, 112-121,DNP,   
PF,"Martin, Jarell",0,$10,ORLANDO MAGIC,@ nyk, 103-108,DNP,   
PF,"Jefferson, Amile",0,$10,ORLANDO MAGIC,@ nyk, 103-108,DNP,   
PF,"Patterson, Patrick",0,$10,OKLAHOMA CITY THUNDER,@ den, 112-121,DNP,   
PF,"Hicks, Isaiah",0,$10,NEW YORK KNICKS,v orl, 108-103,NA,   
SF,"Frazier, Melvin",0,$10,ORLANDO MAGIC,@ nyk, 103-108,NA,   
SF,"Porter, Michael",0,$10,DENVER NUGGETS,v okc, 121-112,NA,   
PF,"Lyles, Trey",0,$10,DENVER NUGGETS,v okc, 121-112,NA,   
PF,"Hezonja, Mario",0,$10,NEW YORK KNICKS,v orl, 108-103,NA,   
SF,"Vanderbilt, Jarred",-1,$10,DENVER NUGGETS,v okc, 121-112,00:23,   0pt 1to
C,"Jokic, Nikola^",62.8,$50,DENVER NUGGETS,v okc, 121-112,34:47,   36pt 9rb 10as 1bl 2to 4trey 11-25fg 10-13ft
