position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Thompson, Klay^",56.2,$23,GOLDEN STATE WARRIORS,v hou, 115-86,38:58,   35pt 6rb 2as 4st 1to 9trey 13-23fg
SG,"Harden, James^",53.9,$51,HOUSTON ROCKETS,@ gsw, 86-115,40:26,   32pt 7rb 9as 3st 9to 4trey 10-24fg 8-9ft
PG,"Curry, Stephen^",51,$41,GOLDEN STATE WARRIORS,v hou, 115-86,39:56,   29pt 5rb 6as 3bl 2to 5trey 12-23fg
SG,"Gordon, Eric^",16.4,$25,HOUSTON ROCKETS,@ gsw, 86-115,33:43,   19pt 2rb 5to 4trey 7-12fg 1-4ft
SG,"Green, Gerald",11,$10,HOUSTON ROCKETS,@ gsw, 86-115,26:27,   11pt 1bl 3to 3trey 4-6fg
SG,"Young, Nick",7.7,$10,GOLDEN STATE WARRIORS,v hou, 115-86,16:14,   5pt 1rb 1as 1trey 1-3fg 2-3ft
SG,"McCaw, Patrick",7.4,$10,GOLDEN STATE WARRIORS,v hou, 115-86,4:28,   2pt 2rb 1st 1-2fg
SG,"Livingston, Shaun",5,$10,GOLDEN STATE WARRIORS,v hou, 115-86,14:49,   6pt 1to 3-5fg
PG,"Cook, Quinn",3.5,$10,GOLDEN STATE WARRIORS,v hou, 115-86,4:28,   2pt 1as 1-2fg
PG,"Jackson, Aaron",2.7,$10,HOUSTON ROCKETS,@ gsw, 86-115,4:28,   0pt 1rb 1as
PG,"Paul, Chris",0,$36,HOUSTON ROCKETS,@ gsw, 86-115,DNP,   
PF,"Durant, Kevin^",39.4,$47,GOLDEN STATE WARRIORS,v hou, 115-86,35:18,   23pt 7rb 4as 1bl 1to 1trey 6-17fg 10-14ft
SF,"Ariza, Trevor^",20.8,$13,HOUSTON ROCKETS,@ gsw, 86-115,39:24,   14pt 4rb 1st 1to 2trey 6-18fg
PF,"Tucker, P.J.^",20.6,$14,HOUSTON ROCKETS,@ gsw, 86-115,37:18,   6pt 8rb 2as 1st 1to 2trey 2-6fg
PF,"Looney, Kevon^",19.9,$10,GOLDEN STATE WARRIORS,v hou, 115-86,18:59,   4pt 7rb 1as 2st 2-6fg
PF,"Bell, Jordan",12.7,$10,GOLDEN STATE WARRIORS,v hou, 115-86,21:28,   3pt 6rb 1as 1bl 2to 1-2fg 1-2ft
SF,"Mbah a Moute, Luc",7.2,$10,HOUSTON ROCKETS,@ gsw, 86-115,14:33,   0pt 1rb 2st 0-2fg 0-2ft
PF,"West, David",3.7,$10,GOLDEN STATE WARRIORS,v hou, 115-86,5:14,   2pt 1rb 1as 1to 1-1fg
SF,"Johnson, Joe",2,$10,HOUSTON ROCKETS,@ gsw, 86-115,7:37,   2pt 1-4fg
PF,"Anderson, Ryan",0,$10,HOUSTON ROCKETS,@ gsw, 86-115,6:39,   0pt 0-2fg
PF,"Qi, Zhou",0,$10,HOUSTON ROCKETS,@ gsw, 86-115,NA,   
SF,"Iguodala, Andre",0,$17,GOLDEN STATE WARRIORS,v hou, 115-86,NA,   
PF,"Onuaku, Chinanu",0,$10,HOUSTON ROCKETS,@ gsw, 86-115,NA,   
C,"Green, Draymond^",53.5,$33,GOLDEN STATE WARRIORS,v hou, 115-86,36:43,   4pt 10rb 9as 4st 5bl 3to 2-3fg
C,"Capela, Clint^",25.5,$32,HOUSTON ROCKETS,@ gsw, 86-115,29:25,   2pt 15rb 1as 1st 1bl 2to 1-3fg 0-2ft
C,"Pachulia, Zaza",1.4,$10,GOLDEN STATE WARRIORS,v hou, 115-86,3:25,   0pt 2rb 1to
C,"Black, Tarik",0,$10,HOUSTON ROCKETS,@ gsw, 86-115,DNP,   
C,"McGee, JaVale",0,$10,GOLDEN STATE WARRIORS,v hou, 115-86,DNP,   
C,"Hilario, Nene",0,$10,HOUSTON ROCKETS,@ gsw, 86-115,DNP,   
C,"Jones, Damian",0,$10,GOLDEN STATE WARRIORS,v hou, 115-86,NA,   
