position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"DeRozan, DeMar^",43.25,"$6,800",TORONTO RAPTORS,v ind, 102-99,39:38,   34pt 3rb 2as 1st 1to 2trey 10-22fg 12-13ft
PG,"Lowry, Kyle^",29,"$8,000",TORONTO RAPTORS,v ind, 102-99,36:59,   14pt 4rb 5as 1st 1trey 3-11fg 7-8ft
PG,"Hill, George^",28,"$4,400",INDIANA PACERS,@ tor, 99-102,34:04,   15pt 2rb 3as 1st 1bl 4trey 5-9fg 1-1ft
SG,"Korver, Kyle^",27.5,"$4,200",ATLANTA HAWKS,v bos, 110-83,26:42,   13pt 2rb 1as 5st 2to 3trey 5-8fg
SG,"Turner, Evan^",26.75,"$6,600",BOSTON CELTICS,@ atl, 83-110,31:03,   15pt 5rb 2as 1st 1bl 4to 1trey 5-10fg 4-4ft
PG,"Teague, Jeff^",21.25,"$7,000",ATLANTA HAWKS,v bos, 110-83,22:09,   16pt 1rb 3as 2to 1trey 5-11fg 5-6ft
SG,"Ellis, Monta^",20.5,"$5,500",INDIANA PACERS,@ tor, 99-102,32:56,   8pt 4rb 3as 2st 2to 3-10fg 2-2ft
PG,"Joseph, Cory",19.75,"$3,400",TORONTO RAPTORS,v ind, 102-99,23:01,   8pt 3rb 1as 2st 1bl 1trey 3-6fg 1-1ft
SG,"Powell, Norman",19,"$2,900",TORONTO RAPTORS,v ind, 102-99,28:09,   10pt 4rb 2st 4-11fg 2-2ft
PG,"Smart, Marcus",18,"$5,300",BOSTON CELTICS,@ atl, 83-110,24:32,   10pt 2rb 2as 1st 1to 2trey 2-7fg 4-6ft
PG,"Rozier, Terry",17.75,"$2,000",BOSTON CELTICS,@ atl, 83-110,25:39,   4pt 5rb 4as 1bl 1to 2-7fg
PG,"Schroder, Dennis",14,"$2,800",ATLANTA HAWKS,v bos, 110-83,14:16,   9pt 2as 1st 1to 1trey 4-7fg
PG,"Thomas, Isaiah^",11.25,"$8,600",BOSTON CELTICS,@ atl, 83-110,29:19,   7pt 1rb 3as 3to 3-12fg 1-3ft
SG,"Stuckey, Rodney",10.5,"$2,700",INDIANA PACERS,@ tor, 99-102,21:31,   2pt 2rb 5as 3to 1-10fg 0-2ft
SG,"Hardaway Jr., Tim",10.25,"$2,000",ATLANTA HAWKS,v bos, 110-83,17:49,   4pt 3rb 2as 1to 2-6fg
SG,"Hunter, R.J.",10.25,"$2,000",BOSTON CELTICS,@ atl, 83-110,11:35,   3pt 3rb 2as 1trey 1-3fg
PG,"Hinrich, Kirk",9,"$2,000",ATLANTA HAWKS,v bos, 110-83,11:35,   2pt 2rb 3as 1-3fg
SG,"Patterson, Lamar",6.5,"$2,000",ATLANTA HAWKS,v bos, 110-83,8:48,   3pt 2rb 1as 1to 1-5fg 1-1ft
SG,"Ross, Terrence",4.75,"$2,400",TORONTO RAPTORS,v ind, 102-99,14:24,   3pt 1rb 1trey 1-6fg
SG,"Young, James",1.5,"$2,000",BOSTON CELTICS,@ atl, 83-110,8:48,   2pt 1to 1-3fg
PG,"Lawson, Ty",0.5,"$2,100",INDIANA PACERS,@ tor, 99-102,7:29,   1pt 1to 0-1fg 1-2ft
PG,"Wright, Delon",0,"$2,000",TORONTO RAPTORS,v ind, 102-99,DNP,   0pt
SG,"Young, Joseph",0,"$2,000",INDIANA PACERS,@ tor, 99-102,DNP,   0pt
SG,"Holland, John",0,"$2,000",BOSTON CELTICS,@ atl, 83-110,NA,   0pt
SG,"Bradley, Avery",0,"$4,800",BOSTON CELTICS,@ atl, 83-110,NA,   0pt
SF,"George, Paul^",68,"$9,400",INDIANA PACERS,@ tor, 99-102,41:05,   39pt 8rb 8as 2st 1bl 3to 5trey 11-19fg 12-12ft
PF,"Millsap, Paul^",32.5,"$8,700",ATLANTA HAWKS,v bos, 110-83,27:38,   10pt 8rb 6as 1st 1bl 2to 1trey 4-8fg 1-4ft
PF,"Turner, Myles^",30,"$5,200",INDIANA PACERS,@ tor, 99-102,35:10,   14pt 8rb 1as 3bl 3to 7-10fg
SF,"Sefolosha, Thabo",26.75,"$2,600",ATLANTA HAWKS,v bos, 110-83,19:40,   6pt 5rb 6as 3st 1to 2-4fg 2-2ft
PF,"Scott, Mike",26.25,"$2,300",ATLANTA HAWKS,v bos, 110-83,21:40,   17pt 5rb 1st 2trey 7-9fg 1-1ft
SF,"Bazemore, Kent^",26.25,"$5,900",ATLANTA HAWKS,v bos, 110-83,23:13,   16pt 5rb 1bl 4trey 6-14fg
PF,"Jerebko, Jonas^",22,"$4,000",BOSTON CELTICS,@ atl, 83-110,23:52,   6pt 8rb 1as 2st 1bl 3to 2-4fg 2-2ft
SF,"Hill, Solomon",20,"$3,100",INDIANA PACERS,@ tor, 99-102,30:23,   11pt 6rb 3trey 3-4fg 2-2ft
SF,"Crowder, Jae^",17.75,"$6,000",BOSTON CELTICS,@ atl, 83-110,27:34,   10pt 3rb 1as 1bl 1to 2trey 4-10fg
PF,"Humphries, Kris",15,"$2,000",ATLANTA HAWKS,v bos, 110-83,8:48,   8pt 4rb 1as 1to 2trey 3-6fg
PF,"Johnson, Amir^",13.75,"$5,100",BOSTON CELTICS,@ atl, 83-110,13:21,   6pt 7rb 2to 2-4fg 2-2ft
SF,"Carroll, DeMarre^",12.75,"$4,100",TORONTO RAPTORS,v ind, 102-99,25:49,   5pt 3rb 2st 1-3fg 3-4ft
SF,"Miles, C.J.",12,"$2,800",INDIANA PACERS,@ tor, 99-102,17:29,   5pt 4rb 1as 1trey 2-8fg
PF,"Mickey, Jordan",11.5,"$2,000",BOSTON CELTICS,@ atl, 83-110,8:48,   4pt 2rb 2as 1bl 2-3fg
PF,"Patterson, Patrick^",11,"$3,700",TORONTO RAPTORS,v ind, 102-99,25:55,   7pt 2rb 1as 1to 1trey 3-10fg
SF,"Johnson, James",0,"$2,000",TORONTO RAPTORS,v ind, 102-99,DNP,   
PF,"Hill, Jordan",0,"$2,400",INDIANA PACERS,@ tor, 99-102,DNP,   0pt
PF,"Scola, Luis",0,"$2,500",TORONTO RAPTORS,v ind, 102-99,DNP,   
PF,"Thompson, Jason",0,"$2,000",TORONTO RAPTORS,v ind, 102-99,DNP,   0pt
SF,"Robinson III, Glenn",0,"$2,000",INDIANA PACERS,@ tor, 99-102,DNP,   0pt
SF,"Caboclo, Bruno",0,"$2,000",TORONTO RAPTORS,v ind, 102-99,NA,   0pt
PF,"Christmas, Rakeem",0,"$2,000",INDIANA PACERS,@ tor, 99-102,NA,   0pt
C,"Biyombo, Bismack",32.5,"$3,000",TORONTO RAPTORS,v ind, 102-99,23:31,   10pt 16rb 1as 1to 3-5fg 4-4ft
C,"Horford, Al^",27.5,"$7,800",ATLANTA HAWKS,v bos, 110-83,23:59,   6pt 8rb 4as 2st 1bl 1to 2-11fg 2-2ft
C,"Valanciunas, Jonas^",24.25,"$6,700",TORONTO RAPTORS,v ind, 102-99,22:34,   11pt 5rb 2as 1st 2bl 4to 5-8fg 1-3ft
C,"Zeller, Tyler",14.25,"$2,000",BOSTON CELTICS,@ atl, 83-110,12:00,   6pt 5rb 1bl 1-2fg 4-6ft
C,"Sullinger, Jared",13.25,"$3,800",BOSTON CELTICS,@ atl, 83-110,12:57,   10pt 3rb 2to 1trey 4-9fg 1-2ft
C,"Mahinmi, Ian^",10.5,"$4,300",INDIANA PACERS,@ tor, 99-102,18:54,   4pt 6rb 2to 1-2fg 2-2ft
C,"Muscala, Mike",9,"$2,000",ATLANTA HAWKS,v bos, 110-83,13:43,   0pt 6rb 1as 0-4fg
C,"Olynyk, Kelly",4,"$2,100",BOSTON CELTICS,@ atl, 83-110,10:32,   0pt 2as 1st 2to 0-3fg
C,"Allen, Lavoy",2.75,"$2,200",INDIANA PACERS,@ tor, 99-102,00:59,   0pt 1rb 1as
C,"Splitter, Tiago",0,"$2,000",ATLANTA HAWKS,v bos, 110-83,NA,   0pt
C,"Whittington, Shayne",0,"$2,000",INDIANA PACERS,@ tor, 99-102,NA,   0pt
C,"Nogueira, Lucas",0,"$2,000",TORONTO RAPTORS,v ind, 102-99,NA,   0pt
C,"Tavares, Walter",0,"$2,000",ATLANTA HAWKS,v bos, 110-83,NA,   0pt
