position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
NA,"Richardson, Josh^",38.5,N/A,MIAMI HEAT,@ orl, 90-93,29:00,   19pt 2rb 4as 4st 1bl 1to 3trey 7-13fg 2-2ft
NA,"Whiteside, Hassan^",36.25,N/A,MIAMI HEAT,@ orl, 90-93,25:31,   17pt 15rb 2to 8-13fg 1-2ft
NA,"Gordon, Aaron^",29,N/A,ORLANDO MAGIC,v mia, 93-90,21:23,   19pt 6rb 1as 1bl 3to 1trey 9-14fg
NA,"Waiters, Dion^",25.75,N/A,MIAMI HEAT,@ orl, 90-93,24:44,   17pt 3rb 2as 2st 5to 1trey 5-9fg 6-6ft
NA,"Simmons, Jonathon",24.75,N/A,ORLANDO MAGIC,v mia, 93-90,24:23,   12pt 5rb 3st 1bl 3to 6-14fg
NA,"Isaac, Jonathan",24.25,N/A,ORLANDO MAGIC,v mia, 93-90,24:05,   13pt 5rb 1st 2bl 3to 1trey 4-8fg 4-5ft
NA,"Payton, Elfrid^",22.75,N/A,ORLANDO MAGIC,v mia, 93-90,24:33,   4pt 3rb 9as 1st 1bl 5to 1-4fg 2-2ft
NA,"Olynyk, Kelly^",22.75,N/A,MIAMI HEAT,@ orl, 90-93,27:28,   2pt 7rb 4as 4st 4to 1-7fg
NA,"Ross, Terrence^",21.5,N/A,ORLANDO MAGIC,v mia, 93-90,17:07,   11pt 2rb 3st 1bl 1to 1trey 5-8fg
NA,"Biyombo, Bismack",20.25,N/A,ORLANDO MAGIC,v mia, 93-90,20:13,   2pt 9rb 1as 3bl 1to 1-3fg
NA,"Johnson, James",18.5,N/A,MIAMI HEAT,@ orl, 90-93,27:20,   8pt 4rb 4as 1to 4-12fg
NA,"Vucevic, Nikola^",18.5,N/A,ORLANDO MAGIC,v mia, 93-90,22:38,   4pt 8rb 2as 1bl 1to 2-6fg
NA,"McGruder, Rodney^",14.25,N/A,MIAMI HEAT,@ orl, 90-93,24:29,   9pt 3rb 3trey 3-8fg
NA,"Afflalo, Arron",13.5,N/A,ORLANDO MAGIC,v mia, 93-90,19:27,   10pt 2rb 2trey 4-6fg
NA,"Fournier, Evan^",12.5,N/A,ORLANDO MAGIC,v mia, 93-90,17:52,   9pt 1as 1st 4-6fg 1-2ft
NA,"Adebayo, Bam",11.5,N/A,MIAMI HEAT,@ orl, 90-93,6:52,   7pt 2rb 1st 1-4fg 5-6ft
NA,"Birch, Khem",10.5,N/A,ORLANDO MAGIC,v mia, 93-90,5:09,   0pt 4rb 1as 2bl
NA,"Mack, Shelvin",9.75,N/A,ORLANDO MAGIC,v mia, 93-90,18:18,   5pt 3rb 1as 1to 2-6fg 1-2ft
NA,"Ellington, Wayne",8.25,N/A,MIAMI HEAT,@ orl, 90-93,21:14,   6pt 1rb 2trey 2-13fg
NA,"Winslow, Justise",6.5,N/A,MIAMI HEAT,@ orl, 90-93,21:23,   1pt 2rb 1as 1st 1to 0-2fg 1-2ft
NA,"Iwundu, Wes",6.25,N/A,ORLANDO MAGIC,v mia, 93-90,8:09,   1pt 5rb 2to 0-1fg 1-2ft
NA,"Walton Jr., Derrick",5.25,N/A,MIAMI HEAT,@ orl, 90-93,6:39,   2pt 1rb 1st 0-1fg 2-2ft
NA,"Mickey, Jordan",4.75,N/A,MIAMI HEAT,@ orl, 90-93,6:52,   0pt 1rb 1st 1bl 1to 0-2fg 0-2ft
NA,"McCree, Erik",4,N/A,MIAMI HEAT,@ orl, 90-93,6:01,   2pt 1st 1-2fg
NA,"Hezonja, Mario",3.25,N/A,ORLANDO MAGIC,v mia, 93-90,11:34,   1pt 1rb 1as 1to 0-4fg 1-2ft
NA,"Lucas, Kalin",2.25,N/A,ORLANDO MAGIC,v mia, 93-90,5:09,   2pt 1rb 2to 0-2fg 2-2ft
NA,"Johnson, Tyler",2,N/A,MIAMI HEAT,@ orl, 90-93,6:26,   0pt 1bl 0-1fg
