position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",41,"$11,200",HOUSTON ROCKETS,v sas, 98-81,33,   20pt 6rb 6as 1st 3bl 8to 1trey 8-15fg 3-6ft
PG,"Lillard, Damian^",33.25,"$8,000",PORTLAND TRAIL BLAZERS,v dal, 108-87,32,   18pt 5rb 6as 1st 5to 1trey 6-13fg 5-5ft
SG,"Terry, Jason",24.5,"$3,000",HOUSTON ROCKETS,v sas, 98-81,21,   16pt 2as 2st 1to 4trey 4-5fg 4-4ft
PG,"McCollum, C.J.",23.5,"$3,000",PORTLAND TRAIL BLAZERS,v dal, 108-87,21,   13pt 2rb 3as 1bl 3trey 4-8fg 2-2ft
SG,"Ellis, Monta^",20.25,"$6,800",DALLAS MAVERICKS,@ por, 87-108,27,   14pt 3rb 1as 1st 2to 6-13fg 2-2ft
SG,"Green, Danny^",19,"$4,000",SAN ANTONIO SPURS,@ hou, 81-98,25,   10pt 2rb 2as 2st 1to 3-13fg 4-4ft
PG,"Canaan, Isaiah^",19,"$3,000",HOUSTON ROCKETS,v sas, 98-81,26,   12pt 2rb 1as 1st 2trey 5-10fg 0-0ft
SG,"Matthews, Wes^",19,"$6,300",PORTLAND TRAIL BLAZERS,v dal, 108-87,25,   12pt 4rb 1st 2to 2trey 3-6fg 4-4ft
PG,"Harris, Devin",18.75,"$5,200",DALLAS MAVERICKS,@ por, 87-108,27,   7pt 3rb 4as 1st 2-7fg 3-3ft
PG,"Joseph, Cory",17.75,"$3,000",SAN ANTONIO SPURS,@ hou, 81-98,22,   18pt 1rb 3to 9-11fg 0-0ft
PG,"Barea, Jose",17.5,"$3,000",DALLAS MAVERICKS,@ por, 87-108,16,   8pt 2rb 2as 2st 3-8fg 2-2ft
PG,"Blake, Steve",16,"$3,000",PORTLAND TRAIL BLAZERS,v dal, 108-87,20,   8pt 2rb 3as 2trey 3-5fg 0-0ft
PG,"Nelson, Jameer^",13,"$3,600",DALLAS MAVERICKS,@ por, 87-108,25,   6pt 4rb 1as 1to 2trey 2-9fg 0-0ft
PG,"Daniels, Troy",11.25,"$3,000",HOUSTON ROCKETS,v sas, 98-81,13,   8pt 1rb 1as 1to 2trey 3-7fg 0-0ft
PG,"Parker, Tony^",7.75,"$7,000",SAN ANTONIO SPURS,@ hou, 81-98,26,   6pt 1rb 1as 2to 3-8fg 0-0ft
SG,"Barton, Will",3.5,"$3,000",PORTLAND TRAIL BLAZERS,v dal, 108-87,11,   0pt 3as 2to 0-3fg 0-0ft
SG,"Johnson, Nick",2,"$3,000",HOUSTON ROCKETS,v sas, 98-81,3,   2pt 0-1fg 2-2ft
SF,"Batum, Nicolas^",34.75,"$6,500",PORTLAND TRAIL BLAZERS,v dal, 108-87,29,   8pt 9rb 9as 1bl 2to 2trey 2-8fg 2-2ft
PF,"Aldridge, LaMarcus^",28.25,"$8,800",PORTLAND TRAIL BLAZERS,v dal, 108-87,30,   20pt 7rb 1to 10-16fg 0-1ft
SF,"Leonard, Kawhi^",27,"$5,000",SAN ANTONIO SPURS,@ hou, 81-98,29,   7pt 4rb 5as 4st 1to 2-11fg 3-3ft
SF,"Anderson, Kyle",24,"$3,000",SAN ANTONIO SPURS,@ hou, 81-98,31,   4pt 8rb 4as 2st 1-8fg 2-3ft
PF,"Nowitzki, Dirk^",22.25,"$7,600",DALLAS MAVERICKS,@ por, 87-108,27,   17pt 3rb 1as 2to 2trey 6-17fg 3-3ft
