position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Irving, Kyrie^",36,"$8,200",CLEVELAND CAVALIERS,v tor, 108-89,36:57,   26pt 4rb 3as 1st 3to 12-22fg 2-3ft
SG,"DeRozan, DeMar^",32.25,"$7,300",TORONTO RAPTORS,@ cle, 89-108,36:00,   22pt 5rb 2as 1st 2to 8-18fg 6-6ft
PG,"Joseph, Cory",25.75,"$3,400",TORONTO RAPTORS,@ cle, 89-108,26:54,   11pt 5rb 3as 2st 1to 1trey 5-10fg
PG,"Lowry, Kyle^",22,"$8,600",TORONTO RAPTORS,@ cle, 89-108,33:12,   10pt 6rb 3as 1st 5to 1trey 4-14fg 1-2ft
SG,"Ross, Terrence",19.5,"$3,000",TORONTO RAPTORS,@ cle, 89-108,16:30,   11pt 2rb 1as 2st 1to 2trey 4-10fg 1-2ft
SG,"Smith, J.R.^",17.25,"$5,400",CLEVELAND CAVALIERS,v tor, 108-89,27:00,   12pt 3rb 3trey 4-7fg 1-2ft
SG,"Shumpert, Iman",7.75,"$2,800",CLEVELAND CAVALIERS,v tor, 108-89,23:33,   3pt 1rb 1as 1st 1to 1trey 1-2fg
PG,"Dellavedova, Matthew",4,"$2,200",CLEVELAND CAVALIERS,v tor, 108-89,7:58,   0pt 3as 1to 0-3fg
SG,"Powell, Norman",3.25,"$2,000",TORONTO RAPTORS,@ cle, 89-108,3:19,   2pt 1rb 1-3fg
SG,"Jones, Dahntay",3.25,"$2,000",CLEVELAND CAVALIERS,v tor, 108-89,3:19,   2pt 1rb 1-1fg
PG,"Williams, Maurice",3,"$2,000",CLEVELAND CAVALIERS,v tor, 108-89,3:19,   0pt 2as 0-2fg
PG,"Wright, Delon",2.25,"$2,000",TORONTO RAPTORS,@ cle, 89-108,5:01,   0pt 1rb 1as 1to 0-1fg
SG,"Jones, James",0,"$2,000",CLEVELAND CAVALIERS,v tor, 108-89,3:19,   0pt 0-1fg
SG,"McRae, Jordan",0,"$2,000",CLEVELAND CAVALIERS,v tor, 108-89,NA,   0pt
SF,"James, LeBron^",62.75,"$10,800",CLEVELAND CAVALIERS,v tor, 108-89,33:45,   23pt 11rb 11as 3st 2to 7-13fg 9-17ft
PF,"Love, Kevin^",31.25,"$8,400",CLEVELAND CAVALIERS,v tor, 108-89,30:37,   19pt 5rb 3as 1bl 2to 1trey 5-8fg 8-9ft
PF,"Thompson, Tristan^",26,"$5,100",CLEVELAND CAVALIERS,v tor, 108-89,30:21,   9pt 12rb 1bl 2-5fg 5-6ft
SF,"Carroll, DeMarre^",17.25,"$4,500",TORONTO RAPTORS,@ cle, 89-108,21:36,   7pt 5rb 1as 1bl 1trey 2-6fg 2-2ft
SF,"Johnson, James",16.75,"$2,000",TORONTO RAPTORS,@ cle, 89-108,19:20,   11pt 3rb 1as 1trey 5-7fg 0-1ft
PF,"Frye, Channing",16,"$3,500",CLEVELAND CAVALIERS,v tor, 108-89,15:19,   10pt 4rb 2trey 4-7fg
PF,"Patterson, Patrick",15.75,"$4,600",TORONTO RAPTORS,@ cle, 89-108,28:37,   6pt 1rb 4as 1bl 1to 2trey 2-5fg
PF,"Scola, Luis^",11.75,"$2,000",TORONTO RAPTORS,@ cle, 89-108,14:11,   6pt 3rb 1as 1trey 1-5fg 3-4ft
SF,"Jefferson, Richard",8.5,"$2,000",CLEVELAND CAVALIERS,v tor, 108-89,21:14,   2pt 4rb 1as 1-4fg
SF,"Caboclo, Bruno",0,"$2,000",TORONTO RAPTORS,@ cle, 89-108,NA,   0pt
PF,"Thompson, Jason",-0.5,"$2,000",TORONTO RAPTORS,@ cle, 89-108,4:01,   0pt 1to
C,"Biyombo, Bismack^",13.25,"$6,200",TORONTO RAPTORS,@ cle, 89-108,28:54,   3pt 5rb 2bl 1-3fg 1-1ft
C,"Mozgov, Timofey",3.25,"$2,000",CLEVELAND CAVALIERS,v tor, 108-89,3:19,   2pt 1rb 1-1fg
C,"Nogueira, Lucas",1.25,"$2,000",TORONTO RAPTORS,@ cle, 89-108,2:25,   0pt 1rb
C,"Valanciunas, Jonas",0,"$6,800",TORONTO RAPTORS,@ cle, 89-108,NA,   0pt
C,"Kaun, Sasha",0,"$2,000",CLEVELAND CAVALIERS,v tor, 108-89,NA,   0pt
