position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG/SG,"Harden, James^",70,"$10,900",HOUSTON ROCKETS,@ lal, 114-120,37:11,   34pt 8rb 17as 1st 7to 1trey 9-19fg 15-16ft
PG,"Westbrook, Russell^",61.5,"$11,500",OKLAHOMA CITY THUNDER,@ phi, 103-97,36:23,   32pt 12rb 9as 2to 1trey 11-21fg 9-11ft
PG,"Antetokounmpo, Giannis^",53.75,"$8,800",MILWAUKEE BUCKS,v cha, 96-107,38:44,   31pt 9rb 5as 1st 1bl 1to 1trey 13-21fg 4-6ft
PG,"Thomas, Isaiah^",49.5,"$7,500",BOSTON CELTICS,v bkn, 122-117,32:49,   25pt 6rb 9as 2st 3to 2trey 7-14fg 9-9ft
SG,"DeRozan, DeMar^",45.5,"$7,200",TORONTO RAPTORS,v det, 109-91,34:28,   40pt 4rb 1as 1st 6to 17-27fg 6-6ft
PG,"Frazier, Tim^",43.25,"$4,800",NEW ORLEANS PELICANS,v den, 102-107,36:46,   15pt 5rb 11as 2st 1to 1trey 6-10fg 2-4ft
SG,"Ellis, Monta^",43.25,"$5,100",INDIANA PACERS,v dal, 130-121,44:01,   19pt 7rb 7as 3st 3to 1trey 7-11fg 4-4ft
PG,"Williams, Deron^",40.75,"$5,400",DALLAS MAVERICKS,@ ind, 121-130,40:00,   25pt 3rb 7as 1bl 6to 5trey 10-18fg
PG,"Teague, Jeff^",39,"$6,000",INDIANA PACERS,v dal, 130-121,36:45,   20pt 2rb 8as 3st 3to 5-15fg 10-13ft
SG,"Bradley, Avery^",37.75,"$4,800",BOSTON CELTICS,v bkn, 122-117,34:03,   17pt 9rb 5as 1st 3to 3trey 7-15fg
PG,"Walker, Kemba^",36,"$7,700",CHARLOTTE HORNETS,@ mil, 107-96,35:04,   17pt 2rb 8as 2st 2to 3trey 5-15fg 4-6ft
SG,"Fournier, Evan^",35.5,"$6,400",ORLANDO MAGIC,v mia, 96-108,39:23,   20pt 4rb 4as 2st 1to 2trey 7-19fg 4-7ft
PG/SG,"Clarkson, Jordan",35.25,"$6,100",LOS ANGELES LAKERS,v hou, 120-114,24:35,   25pt 3rb 1as 3st 4to 2trey 8-12fg 7-7ft
PG/SG,"Barea, Jose",35,"$3,600",DALLAS MAVERICKS,@ ind, 121-130,39:07,   22pt 2rb 6as 1bl 3to 2trey 7-17fg 6-6ft
PG,"Baldwin, Wade",34.25,"$3,000",MEMPHIS GRIZZLIES,v min, 102-98,24:31,   7pt 5rb 6as 3st 3bl 1to 1trey 3-8fg
PG,"Conley, Mike^",34.25,"$6,800",MEMPHIS GRIZZLIES,v min, 102-98,29:39,   24pt 1rb 4as 1bl 2to 4trey 8-14fg 4-5ft
SG,"Harris, Joe",34,"$3,000",BROOKLYN NETS,@ bos, 117-122,25:15,   16pt 4rb 3as 2st 2bl 3to 4trey 6-15fg
PG,"Lawson, Ty^",32.5,"$5,500",SACRAMENTO KINGS,@ pho, 113-94,35:37,   9pt 6rb 7as 2st 1bl 2to 1trey 3-9fg 2-2ft
