team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,36,74,5,14,19,26,10,20,24,12,6,17,21
ATLANTA HAWKS,240,41,71,10,16,12,21,7,25,32,11,5,22,23
HOUSTON ROCKETS,240,29,74,10,29,32,41,11,36,20,7,3,13,23
CHARLOTTE BOBCATS,240,34,81,6,15,20,24,8,32,17,5,10,10,27
LOS ANGELES LAKERS,240,32,81,3,17,16,23,15,35,15,5,9,15,16
CHICAGO BULLS,240,39,93,9,17,8,12,14,26,25,9,11,8,20
LOS ANGELES CLIPPERS,240,38,83,11,30,12,22,10,29,32,10,5,14,16
GOLDEN STATE WARRIORS,240,39,75,12,22,16,18,6,33,25,4,2,17,21
INDIANA PACERS,240,34,69,8,17,6,11,9,25,22,8,11,20,14
MEMPHIS GRIZZLIES,240,35,83,4,10,7,7,14,21,16,10,2,15,12
SACRAMENTO KINGS,240,38,81,3,15,26,32,12,24,18,5,1,10,22
NEW ORLEANS HORNETS,240,43,89,12,25,16,21,20,29,25,4,4,15,27
BROOKLYN NETS,240,31,74,12,24,14,20,12,40,23,3,4,19,22
NEW YORK KNICKS,240,34,84,6,21,11,17,7,30,14,11,2,5,20
SAN ANTONIO SPURS,240,34,81,3,18,19,26,9,38,22,8,3,14,12
PHILADELPHIA 76ERS,240,37,84,4,14,7,11,7,35,25,6,6,16,16
WASHINGTON WIZARDS,240,39,84,8,19,12,17,11,33,23,6,1,15,18
PORTLAND TRAIL BLAZERS,240,37,81,7,24,14,18,10,32,25,5,3,13,17
